time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground",Heel,"Trim Fore / Aft","GPS Satellites","GPS HAcc","Battery Charge","Battery 1 Voltage","Battery 1 Current","Battery 1 Temperature"
"2024-08-09 14:29:33.4","2024-08-09 19:13:46.232",47.656505,8.946716,140.74,2.001225,318.99,-86.71,-28.25,16,0.6499,83,4.098,-0.3608,-227.1
"2024-08-09 14:29:34.5","2024-08-09 19:13:46.232",47.656524,8.946698,144.8,2.164411,321.77,-85.74,-28.57,16,0.646,83,4.098,-0.3608,-227.1
"2024-08-09 14:29:35.5","2024-08-09 19:13:46.232",47.656542,8.946682,145.66,2.321945,325.78,-89.75,-28.04,16,0.646,83,4.098,-0.3608,-227.1
"2024-08-09 14:29:36.5","2024-08-09 19:13:46.232",47.656559,8.946664,145.03,2.248871,325.84,-89.56,-27.02,16,0.6479,83,4.098,-0.3618,-227.1
"2024-08-09 14:29:37.5","2024-08-09 19:13:46.232",47.656578,8.946645,146.65,2.418728,324.29,-85.32,-27.05,16,0.6499,83,4.098,-0.3628,-227.1
"2024-08-09 14:29:38.5","2024-08-09 19:13:46.233",47.656598,8.946628,148.3,2.517396,325.1,-85.83,-27.72,16,0.6499,83,4.098,-0.3628,-227.1
"2024-08-09 14:29:39.5","2024-08-09 19:13:46.233",47.656618,8.946611,153.04,2.598912,329.81,-87.95,-27.15,16,0.6509,83,4.098,-0.365,-227.1
"2024-08-09 14:29:40.5","2024-08-09 19:13:46.233",47.656639,8.946593,151.13,2.590131,329.15,-91.65,-27.14,16,0.6558,83,4.098,-0.3608,-227.1
"2024-08-09 14:29:41.5","2024-08-09 19:13:46.233",47.656656,8.946570,145.97,2.646523,324.88,-92.78,-26.99,16,0.6567,83,4.098,-0.3569,-227.1
"2024-08-09 14:29:42.5","2024-08-09 19:13:46.233",47.656672,8.946547,141.64,2.584984,316.33,-94.4,-26.72,16,0.6548,83,4.098,-0.356,-227.1
"2024-08-09 14:29:43.5","2024-08-09 19:13:46.234",47.656687,8.946521,136.19,2.52852,312.86,-92.73,-26.41,16,0.6538,83,4.098,-0.3518,-227.1
"2024-08-09 14:29:44.5","2024-08-09 19:13:46.234",47.656700,8.946494,131.63,2.540439,306.67,-87.72,-26.58,16,0.6528,83,4.098,-0.345,-227.1
"2024-08-09 14:29:45.5","2024-08-09 19:13:46.234",47.656713,8.946466,126.39,2.573357,305.18,-85.51,-26.75,16,0.6528,83,4.098,-0.3389,-227.1
"2024-08-09 14:29:46.5","2024-08-09 19:13:46.234",47.656726,8.946440,130.49,2.576288,303.53,-87.64,-26.16,16,0.6538,83,4.098,-0.3398,-227.1
"2024-08-09 14:29:47.5","2024-08-09 19:13:46.234",47.656739,8.946413,132.43,2.469986,306.23,-90.19,-26.27,16,0.6548,83,4.098,-0.3379,-227.1
"2024-08-09 14:29:48.5","2024-08-09 19:13:46.235",47.656751,8.946386,132.24,2.494124,303.54,-86.98,-26.94,16,0.6548,83,4.098,-0.335,-227.1
"2024-08-09 14:29:49.5","2024-08-09 19:13:46.235",47.656763,8.946358,131.32,2.468444,300.9,-81.04,-27.58,16,0.6528,83,4.098,-0.3308,-227.1
"2024-08-09 14:29:50.5","2024-08-09 19:13:46.235",47.656778,8.946332,130.97,2.520062,303.7,-82.31,-27.65,16,0.6509,83,4.098,-0.3289,-227.1
"2024-08-09 14:29:51.5","2024-08-09 19:13:46.235",47.656792,8.946307,133.2,2.545235,309.46,-85.45,-26.73,16,0.6499,83,4.098,-0.3259,-227.1
"2024-08-09 14:29:52.5","2024-08-09 19:13:46.235",47.656806,8.946281,135.17,2.494631,308.65,-91,-26.3,16,0.6499,83,4.098,-0.3279,-227.1
"2024-08-09 14:29:53.5","2024-08-09 19:13:46.236",47.656818,8.946254,134.45,2.531737,305.14,-88.76,-26.06,16,0.6499,83,4.098,-0.3289,-227.1
"2024-08-09 14:29:54.5","2024-08-09 19:13:46.236",47.656829,8.946226,130.5,2.436409,300.34,-82.29,-26.24,16,0.6489,83,4.098,-0.3298,-227.1
"2024-08-09 14:29:55.5","2024-08-09 19:13:46.236",47.656843,8.946200,132.66,2.483243,303.31,-82.47,-26.05,16,0.6499,83,4.098,-0.3328,-227.1
"2024-08-09 14:29:56.5","2024-08-09 19:13:46.236",47.656858,8.946174,133.13,2.526976,308.64,-88.54,-25.53,16,0.6489,83,4.098,-0.335,-227.1
"2024-08-09 14:29:57.5","2024-08-09 19:13:46.237",47.656871,8.946149,130.03,2.488625,307.02,-91.2,-25.19,16,0.6479,83,4.098,-0.3359,-227.1
"2024-08-09 14:29:58.5","2024-08-09 19:13:46.237",47.656885,8.946123,128.38,2.466139,306.87,-89.96,-25.49,16,0.646,83,4.098,-0.3389,-227.1
"2024-08-09 14:29:59.5","2024-08-09 19:13:46.237",47.656899,8.946095,128.71,2.519183,307.06,-89.7,-26.23,16,0.6445,83,4.098,-0.3398,-227.1
"2024-08-09 14:30:00.5","2024-08-09 19:13:46.237",47.656910,8.946066,124.92,2.618586,303.97,-89.4,-26.26,16,0.6479,83,4.098,-0.3398,-227.1
"2024-08-09 14:30:01.5","2024-08-09 19:13:46.237",47.656919,8.946035,118.88,2.561511,296.55,-86.17,-26.07,16,0.6519,83,4.098,-0.3408,-227.1
"2024-08-09 14:30:02.5","2024-08-09 19:13:46.238",47.656925,8.946005,113.78,2.506615,292.75,-80.46,-25.82,16,0.6519,83,4.098,-0.3418,-227.1
"2024-08-09 14:30:03.5","2024-08-09 19:13:46.238",47.656932,8.945976,114.18,2.389902,286.31,-74.76,-24.95,16,0.6558,83,4.098,-0.3459,-227.1
"2024-08-09 14:30:04.5","2024-08-09 19:13:46.238",47.656941,8.945949,113.77,2.288931,292.9,-78.68,-25.19,16,0.6616,83,4.098,-0.3479,-227.1
"2024-08-09 14:30:05.5","2024-08-09 19:13:46.238",47.656951,8.945925,118.17,2.197696,297.8,-83.8,-26.03,16,0.6646,83,4.098,-0.3489,-227.1
"2024-08-09 14:30:06.5","2024-08-09 19:13:46.238",47.656962,8.945902,126.21,2.128813,299.64,-87.76,-26.42,16,0.6626,83,4.098,-0.3489,-227.1
"2024-08-09 14:30:07.5","2024-08-09 19:13:46.239",47.656973,8.945878,126.58,2.196126,305.57,-90.73,-27.03,16,0.6626,83,4.098,-0.3508,-227.1
"2024-08-09 14:30:08.5","2024-08-09 19:13:46.239",47.656982,8.945854,122.72,2.07037,300.67,-87.84,-25.81,16,0.6626,83,4.098,-0.3528,-227.1
"2024-08-09 14:30:09.5","2024-08-09 19:13:46.239",47.656992,8.945830,128.35,2.120794,297.62,-88.52,-27.01,16,0.6606,83,4.098,-0.3528,-227.1
"2024-08-09 14:30:10.5","2024-08-09 19:13:46.239",47.657002,8.945805,127.63,2.229745,303.76,-91.11,-26.95,16,0.6606,83,4.098,-0.3518,-227.1
"2024-08-09 14:30:11.5","2024-08-09 19:13:46.239",47.657010,8.945780,127.79,2.105326,296.77,-86.89,-25.97,16,0.6597,83,4.098,-0.3528,-227.1
"2024-08-09 14:30:12.5","2024-08-09 19:13:46.24",47.657021,8.945757,128.36,2.088873,297.62,-85.6,-26.41,16,0.6587,83,4.098,-0.3528,-227.1
"2024-08-09 14:30:13.5","2024-08-09 19:13:46.24",47.657031,8.945734,128.38,2.100356,303.58,-89.93,-26.15,16,0.6577,83,4.098,-0.3538,-227.1
"2024-08-09 14:30:14.4","2024-08-09 19:13:46.24",47.657039,8.945714,129.95,2.091473,303.17,-92.19,-24.87,16,0.6577,83,4.098,-0.3528,-227.1
"2024-08-09 14:30:15.5","2024-08-09 19:13:46.24",47.657050,8.945689,129.82,1.99461,300.34,-93.82,-26.72,16,0.6567,83,4.098,-0.3528,-227.1
"2024-08-09 14:30:16.5","2024-08-09 19:13:46.24",47.657061,8.945666,129.47,2.055646,304.34,-92.86,-25.92,16,0.6558,83,4.098,-0.355,-227.1
"2024-08-09 14:30:17.5","2024-08-09 19:13:46.241",47.657071,8.945642,126.84,2.1194,301.24,-88.01,-26.31,16,0.6528,83,4.098,-0.3538,-227.1
"2024-08-09 14:30:18.5","2024-08-09 19:13:46.241",47.657083,8.945618,127.25,2.195982,303.87,-88.14,-26.65,16,0.6489,83,4.098,-0.3528,-227.1
"2024-08-09 14:30:19.5","2024-08-09 19:13:46.241",47.657096,8.945593,127.95,2.316939,306.58,-88.43,-26.41,16,0.6445,83,4.098,-0.3538,-227.1
"2024-08-09 14:30:20.5","2024-08-09 19:13:46.241",47.657107,8.945567,127.42,2.330492,303.01,-83.78,-27.09,16,0.6445,83,4.098,-0.3518,-227.1
"2024-08-09 14:30:21.5","2024-08-09 19:13:46.241",47.657121,8.945543,131.88,2.325101,304.47,-83.98,-26.65,16,0.647,83,4.098,-0.3479,-227.1
"2024-08-09 14:30:22.5","2024-08-09 19:13:46.242",47.657136,8.945520,133.56,2.487653,313.28,-92.62,-26.5,16,0.6489,83,4.098,-0.3428,-227.1
"2024-08-09 14:30:23.5","2024-08-09 19:13:46.242",47.657149,8.945495,130.79,2.437046,312.28,-95.18,-26.87,16,0.646,83,4.098,-0.3398,-227.1
"2024-08-09 14:30:24.5","2024-08-09 19:13:46.242",47.657162,8.945469,129.4,2.39841,306.54,-94.13,-26.26,16,0.6426,83,4.098,-0.335,-227.1
"2024-08-09 14:30:25.5","2024-08-09 19:13:46.242",47.657174,8.945443,127.71,2.344709,303.94,-87.1,-26.24,16,0.6406,83,4.098,-0.3308,-227.1
"2024-08-09 14:30:26.5","2024-08-09 19:13:46.243",47.657188,8.945417,128.15,2.420611,304.36,-84.75,-25.52,16,0.6416,83,4.098,-0.3269,-227.1
"2024-08-09 14:30:27.5","2024-08-09 19:13:46.243",47.657205,8.945395,136.48,2.483039,312.21,-94.99,-26.36,16,0.6426,83,4.098,-0.3259,-227.1
"2024-08-09 14:30:28.5","2024-08-09 19:13:46.243",47.657219,8.945370,133.1,2.512311,314.03,-99.39,-26.54,16,0.6416,83,4.098,-0.3259,-227.1
"2024-08-09 14:30:29.5","2024-08-09 19:13:46.243",47.657231,8.945344,133.21,2.382926,305.04,-96.45,-24.97,16,0.6406,83,4.098,-0.3308,-227.1
"2024-08-09 14:30:30.5","2024-08-09 19:13:46.244",47.657244,8.945318,132.87,2.400726,305.48,-92.49,-26.36,16,0.6396,83,4.098,-0.3389,-227.1
"2024-08-09 14:30:31.5","2024-08-09 19:13:46.244",47.657258,8.945292,132.17,2.428524,306.4,-87.95,-26.6,16,0.6416,83,4.098,-0.3459,-227.1
"2024-08-09 14:30:32.5","2024-08-09 19:13:46.244",47.657273,8.945269,134.99,2.382884,308.57,-89.89,-25.81,16,0.646,83,4.098,-0.3489,-227.1
"2024-08-09 14:30:33.5","2024-08-09 19:13:46.244",47.657286,8.945245,133.55,2.364262,312.05,-89.7,-24.9,16,0.6445,83,4.098,-0.3518,-227.1
"2024-08-09 14:30:34.5","2024-08-09 19:13:46.244",47.657299,8.945223,130.21,2.261727,308.77,-84.64,-26.32,16,0.6489,83,4.098,-0.3528,-227.1
"2024-08-09 14:30:35.5","2024-08-09 19:13:46.245",47.657313,8.945202,134.92,2.317751,312.22,-82.38,-26.95,16,0.6538,83,4.098,-0.3528,-227.1
"2024-08-09 14:30:36.5","2024-08-09 19:13:46.245",47.657329,8.945183,136.56,2.262514,316.84,-80.66,-25.35,16,0.6606,83,4.098,-0.3508,-227.1
"2024-08-09 14:30:37.5","2024-08-09 19:13:46.245",47.657346,8.945163,139.12,2.303079,317.98,-84.84,-27.82,16,0.6689,83,4.098,-0.3499,-227.1
"2024-08-09 14:30:38.5","2024-08-09 19:13:46.245",47.657360,8.945142,132.78,2.280453,319.48,-86.06,-28.05,16,0.6699,83,4.098,-0.3508,-227.1
"2024-08-09 14:30:39.5","2024-08-09 19:13:46.246",47.657373,8.945121,133.51,2.198219,312.11,-86.47,-29.74,16,0.6689,83,4.098,-0.3528,-227.1
"2024-08-09 14:30:40.5","2024-08-09 19:13:46.246",47.657386,8.945101,132.72,2.072305,313.38,-85.64,-30.85,16,0.667,83,4.098,-0.3528,-227.1
"2024-08-09 14:30:41.5","2024-08-09 19:13:46.246",47.657399,8.945086,134.49,1.885106,315.01,-84.28,-30.4,16,0.6689,83,4.098,-0.355,-227.1
"2024-08-09 14:30:42.5","2024-08-09 19:13:46.246",47.657410,8.945072,134.96,1.689493,319.48,-79.51,-28.51,16,0.6719,83,4.098,-0.356,-227.1
"2024-08-09 14:30:43.5","2024-08-09 19:13:46.247",47.657423,8.945059,139.68,1.633393,318.5,-77.04,-28.72,16,0.6816,83,4.098,-0.3589,-227.1
"2024-08-09 14:30:44.5","2024-08-09 19:13:46.247",47.657438,8.945047,142.67,1.836581,328.13,-82.85,-29.33,16,0.6929,83,4.098,-0.3618,-227.1
"2024-08-09 14:30:45.5","2024-08-09 19:13:46.247",47.657452,8.945031,137.52,1.957661,330.22,-87.73,-29.76,16,0.6968,83,4.098,-0.3599,-227.1
"2024-08-09 14:30:46.5","2024-08-09 19:13:46.247",47.657462,8.945013,130.91,1.822565,315.17,-88.05,-29.67,16,0.6938,83,4.098,-0.3589,-227.1
"2024-08-09 14:30:47.5","2024-08-09 19:13:46.248",47.657471,8.944993,132.11,1.752241,306.63,-88.56,-29.2,16,0.6919,83,4.098,-0.3569,-227.1
"2024-08-09 14:30:48.5","2024-08-09 19:13:46.248",47.657479,8.944972,131.18,1.811654,300.84,-87.32,-28.84,16,0.6899,83,4.098,-0.355,-227.1
"2024-08-09 14:30:49.5","2024-08-09 19:13:46.248",47.657487,8.944952,127.17,1.817356,301.55,-88.86,-28.8,16,0.6865,83,4.098,-0.3508,-227.1
"2024-08-09 14:30:50.5","2024-08-09 19:13:46.248",47.657495,8.944932,127.03,1.708374,299.71,-93.72,-27.36,15,0.6836,83,4.098,-0.3528,-227.1
"2024-08-09 14:30:51.5","2024-08-09 19:13:46.249",47.657500,8.944911,125.68,1.737512,298.43,-94.76,-26.61,16,0.6797,83,4.098,-0.3518,-227.1
"2024-08-09 14:30:52.5","2024-08-09 19:13:46.249",47.657505,8.944890,122.58,1.634568,289.81,-92.61,-27.16,16,0.6738,83,4.098,-0.3489,-227.1
"2024-08-09 14:30:53.5","2024-08-09 19:13:46.249",47.657510,8.944870,121.27,1.629558,288.92,-93.67,-26.79,16,0.6699,83,4.098,-0.344,-227.1
"2024-08-09 14:30:54.5","2024-08-09 19:13:46.249",47.657516,8.944851,124.48,1.533492,292.32,-92.28,-26.72,16,0.6719,83,4.098,-0.3369,-227.1
"2024-08-09 14:30:55.4","2024-08-09 19:13:46.25",47.657524,8.944835,128.99,1.603359,300.07,-95.02,-27.95,16,0.668,83,4.098,-0.3328,-227.1
"2024-08-09 14:30:56.5","2024-08-09 19:13:46.25",47.657534,8.944814,126.02,1.701112,306.73,-94.41,-27.94,16,0.667,83,4.098,-0.3289,-227.1
"2024-08-09 14:30:57.5","2024-08-09 19:13:46.25",47.657543,8.944792,125.15,1.83838,302.81,-92.22,-28.47,16,0.6626,83,4.098,-0.324,-227.1
"2024-08-09 14:30:58.5","2024-08-09 19:13:46.251",47.657553,8.944770,125.15,1.949249,303.23,-88.96,-28.03,16,0.6597,83,4.098,-0.3198,-227.1
"2024-08-09 14:30:59.5","2024-08-09 19:13:46.251",47.657564,8.944749,125.89,1.961057,303.86,-91.22,-27.75,16,0.6558,83,4.098,-0.3169,-227.1
"2024-08-09 14:31:00.5","2024-08-09 19:13:46.251",47.657576,8.944729,128.08,2.058277,309.71,-95.8,-27.77,16,0.6538,83,4.098,-0.3118,-227.1
"2024-08-09 14:31:01.5","2024-08-09 19:13:46.252",47.657585,8.944706,126.5,1.951844,305.91,-95.39,-27.24,16,0.6528,83,4.098,-0.3088,-227.1
"2024-08-09 14:31:02.5","2024-08-09 19:13:46.252",47.657595,8.944684,127.38,2.019399,303.06,-91.87,-28.38,16,0.6519,83,4.098,-0.3049,-227.1
"2024-08-09 14:31:03.5","2024-08-09 19:13:46.252",47.657605,8.944662,127.36,1.992502,302.61,-88.98,-27.91,16,0.6499,83,4.098,-0.303,-227.1
"2024-08-09 14:31:04.5","2024-08-09 19:13:46.253",47.657616,8.944640,127.61,2.04379,305.41,-87.27,-28.71,16,0.6445,83,4.098,-0.3008,-227.1
"2024-08-09 14:31:05.5","2024-08-09 19:13:46.253",47.657626,8.944617,128.82,2.026175,303.46,-85.31,-28.62,16,0.6406,83,4.098,-0.2998,-227.1
"2024-08-09 14:31:06.5","2024-08-09 19:13:46.253",47.657637,8.944596,130.58,2.035241,304.97,-86.04,-28.09,16,0.6387,83,4.098,-0.2988,-227.1
"2024-08-09 14:31:07.5","2024-08-09 19:13:46.253",47.657649,8.944574,128.92,2.069309,307.67,-90.67,-27.53,16,0.6357,83,4.098,-0.2969,-227.1
"2024-08-09 14:31:08.5","2024-08-09 19:13:46.254",47.657659,8.944550,129.77,2.12639,305.93,-92.8,-27.51,16,0.6328,83,4.098,-0.2949,-227.1
"2024-08-09 14:31:09.5","2024-08-09 19:13:46.254",47.657667,8.944528,126.63,1.993301,299.65,-88.51,-26.8,16,0.6299,83,4.098,-0.292,-227.1
"2024-08-09 14:31:10.5","2024-08-09 19:13:46.254",47.657678,8.944507,128.03,1.895051,302.5,-89.43,-27.07,16,0.6279,83,4.098,-0.2908,-227.1
"2024-08-09 14:31:11.5","2024-08-09 19:13:46.254",47.657688,8.944485,129.28,2.057015,305.76,-95.2,-27.16,16,0.6279,83,4.102,-0.2898,-227.1
"2024-08-09 14:31:12.5","2024-08-09 19:13:46.255",47.657698,8.944463,129.2,1.99767,304.63,-97.67,-26.69,16,0.6279,83,4.102,-0.2888,-227.1
"2024-08-09 14:31:13.5","2024-08-09 19:13:46.255",47.657707,8.944440,126.35,2.011802,302.02,-100.47,-26.9,15,0.6279,83,4.102,-0.2878,-227.1
"2024-08-09 14:31:14.5","2024-08-09 19:13:46.255",47.657715,8.944417,122.8,1.956784,299.84,-98.13,-27.66,16,0.6289,83,4.102,-0.2908,-227.1
"2024-08-09 14:31:15.5","2024-08-09 19:13:46.255",47.657722,8.944393,119.46,1.928667,293.88,-89.79,-27.98,16,0.6348,83,4.102,-0.2979,-227.1
"2024-08-09 14:31:16.5","2024-08-09 19:13:46.256",47.657728,8.944369,119.22,2.000245,290.97,-83.71,-27.47,16,0.6367,83,4.102,-0.3018,-227.1
"2024-08-09 14:31:17.5","2024-08-09 19:13:46.256",47.657737,8.944346,122.59,1.950253,296.67,-84.37,-27.42,16,0.6396,83,4.102,-0.3069,-227.1
"2024-08-09 14:31:18.5","2024-08-09 19:13:46.256",47.657746,8.944323,122.81,2.015093,301.5,-84.1,-27.44,16,0.6406,83,4.098,-0.3108,-227.1
"2024-08-09 14:31:19.5","2024-08-09 19:13:46.256",47.657756,8.944302,123.92,1.978644,300.33,-85.88,-26.72,16,0.6436,83,4.098,-0.314,-227.1
"2024-08-09 14:31:20.5","2024-08-09 19:13:46.257",47.657766,8.944281,125.26,1.924867,304.74,-89.9,-26.91,15,0.6436,83,4.098,-0.3198,-227.1
"2024-08-09 14:31:21.5","2024-08-09 19:13:46.257",47.657775,8.944259,125.58,1.976592,304.69,-93.84,-27.75,16,0.6445,83,4.098,-0.3208,-227.1
"2024-08-09 14:31:22.5","2024-08-09 19:13:46.257",47.657783,8.944236,124.39,1.939149,301.11,-91.93,-26.35,16,0.6445,83,4.098,-0.325,-227.1
"2024-08-09 14:31:23.5","2024-08-09 19:13:46.257",47.657791,8.944213,121.66,1.874056,295.84,-94.75,-27.16,16,0.6445,83,4.098,-0.3279,-227.1
"2024-08-09 14:31:24.5","2024-08-09 19:13:46.258",47.657797,8.944189,120.78,1.994816,296.37,-95.41,-26.85,16,0.6509,83,4.098,-0.3308,-227.1
"2024-08-09 14:31:25.5","2024-08-09 19:13:46.258",47.657801,8.944166,115.95,1.819771,287.15,-89.76,-27.24,16,0.6519,83,4.098,-0.335,-227.1
"2024-08-09 14:31:26.5","2024-08-09 19:13:46.258",47.657808,8.944143,119.32,1.842465,288.45,-94.52,-28.02,15,0.6577,83,4.098,-0.3369,-227.1
"2024-08-09 14:31:27.5","2024-08-09 19:13:46.258",47.657812,8.944119,121.62,1.905622,293.77,-92.06,-27.44,16,0.6567,83,4.098,-0.3389,-227.1
"2024-08-09 14:31:28.5","2024-08-09 19:13:46.258",47.657817,8.944098,117.67,1.705425,284.84,-88.09,-26.87,16,0.6597,83,4.098,-0.3408,-227.1
"2024-08-09 14:31:29.5","2024-08-09 19:13:46.259",47.657826,8.944077,122.84,1.800949,294.84,-89.01,-28.01,16,0.6587,83,4.098,-0.3459,-227.1
"2024-08-09 14:31:30.5","2024-08-09 19:13:46.259",47.657834,8.944056,123.65,1.787373,299.25,-88.48,-27.39,16,0.6577,83,4.098,-0.3479,-227.1
"2024-08-09 14:31:31.5","2024-08-09 19:13:46.259",47.657843,8.944034,124.59,1.886893,302.28,-89.22,-27.16,16,0.6558,83,4.098,-0.3489,-227.1
"2024-08-09 14:31:32.5","2024-08-09 19:13:46.259",47.657852,8.944012,122.8,1.972656,301.92,-88.48,-27.95,16,0.6548,83,4.098,-0.3479,-228.1
"2024-08-09 14:31:33.5","2024-08-09 19:13:46.26",47.657861,8.943990,125.08,1.95451,300.51,-87.06,-26.6,16,0.6548,83,4.098,-0.3489,-228.1
"2024-08-09 14:31:34.5","2024-08-09 19:13:46.26",47.657872,8.943968,124.74,1.956162,304.7,-90.26,-27.63,16,0.6538,83,4.098,-0.3499,-228.1
"2024-08-09 14:31:35.5","2024-08-09 19:13:46.26",47.657880,8.943946,123.19,1.988038,302.63,-89.99,-26.98,16,0.6519,83,4.098,-0.3508,-228.1
"2024-08-09 14:31:36.4","2024-08-09 19:13:46.26",47.657888,8.943926,123.38,1.941282,300.31,-93.14,-27.12,16,0.6519,83,4.098,-0.3518,-228.1
"2024-08-09 14:31:37.5","2024-08-09 19:13:46.26",47.657896,8.943900,124.57,1.998129,298.53,-90.72,-27.46,16,0.6548,83,4.098,-0.3528,-227.1
"2024-08-09 14:31:38.5","2024-08-09 19:13:46.261",47.657903,8.943877,122.3,1.851616,293.42,-85.71,-27.21,16,0.6548,83,4.098,-0.3538,-227.1
"2024-08-09 14:31:39.5","2024-08-09 19:13:46.261",47.657913,8.943856,125.73,1.89156,299.56,-87.17,-27.62,16,0.6538,83,4.098,-0.3528,-227.1
"2024-08-09 14:31:40.5","2024-08-09 19:13:46.261",47.657924,8.943836,129.61,1.968145,307.09,-95.83,-26.5,16,0.6528,83,4.098,-0.3528,-228.1
"2024-08-09 14:31:41.5","2024-08-09 19:13:46.261",47.657934,8.943814,131.3,1.971053,306.85,-98.63,-26.82,16,0.6509,83,4.098,-0.3518,-227.1
"2024-08-09 14:31:42.5","2024-08-09 19:13:46.262",47.657945,8.943793,130.82,1.986206,305.66,-97.43,-27.28,16,0.6509,83,4.098,-0.3518,-228.1
"2024-08-09 14:31:43.5","2024-08-09 19:13:46.262",47.657956,8.943770,128.84,2.019785,306.21,-94.35,-27.96,16,0.6489,83,4.098,-0.3538,-228.1
"2024-08-09 14:31:44.5","2024-08-09 19:13:46.262",47.657967,8.943746,128.65,2.188291,304.75,-89.78,-28.4,16,0.647,83,4.098,-0.356,-228.1
"2024-08-09 14:31:45.5","2024-08-09 19:13:46.262",47.657981,8.943721,130.12,2.271076,305.92,-91.61,-28.37,16,0.646,83,4.098,-0.3579,-228.1
"2024-08-09 14:31:46.5","2024-08-09 19:13:46.263",47.657994,8.943698,130.43,2.307435,310.26,-94.14,-27.69,16,0.6436,83,4.098,-0.356,-227.1
"2024-08-09 14:31:47.5","2024-08-09 19:13:46.263",47.658006,8.943671,129.25,2.377151,307.75,-93.63,-27.87,16,0.6436,83,4.098,-0.356,-227.1
"2024-08-09 14:31:48.5","2024-08-09 19:13:46.263",47.658019,8.943645,129.95,2.434811,304.37,-91.19,-27.58,16,0.6436,83,4.098,-0.356,-228.1
"2024-08-09 14:31:49.5","2024-08-09 19:13:46.263",47.658034,8.943619,129.57,2.481134,306.9,-87.96,-27.97,16,0.6436,83,4.098,-0.3538,-228.1
"2024-08-09 14:31:50.5","2024-08-09 19:13:46.263",47.658049,8.943592,130.43,2.593673,310.13,-86.3,-28.03,16,0.6436,83,4.098,-0.3528,-228.1
"2024-08-09 14:31:51.5","2024-08-09 19:13:46.264",47.658065,8.943565,130.12,2.648673,310.86,-90.67,-27.51,16,0.6436,83,4.098,-0.3518,-227.1
"2024-08-09 14:31:52.5","2024-08-09 19:13:46.264",47.658080,8.943536,127.57,2.703009,308.82,-95.65,-27.58,16,0.6426,83,4.098,-0.3518,-227.1
"2024-08-09 14:31:53.5","2024-08-09 19:13:46.264",47.658092,8.943506,127.19,2.761652,305.4,-97.81,-28.03,16,0.6445,83,4.098,-0.3499,-227.1
"2024-08-09 14:31:54.5","2024-08-09 19:13:46.264",47.658104,8.943476,126.1,2.645085,301.83,-94.2,-28.2,16,0.647,83,4.098,-0.3499,-227.1
"2024-08-09 14:31:55.5","2024-08-09 19:13:46.264",47.658115,8.943446,124.02,2.531907,298.68,-86.42,-27.31,16,0.6489,83,4.098,-0.3499,-227.1
"2024-08-09 14:31:56.5","2024-08-09 19:13:46.265",47.658128,8.943418,123.23,2.551684,301.86,-82.31,-27.54,16,0.6489,83,4.098,-0.3489,-228.1
"2024-08-09 14:31:57.5","2024-08-09 19:13:46.265",47.658140,8.943389,123.55,2.581105,302.55,-76.04,-27.91,16,0.6528,83,4.098,-0.3489,-227.1
"2024-08-09 14:31:58.5","2024-08-09 19:13:46.265",47.658154,8.943361,126.46,2.622692,303.81,-77.4,-28.02,16,0.6577,83,4.098,-0.3499,-227.1
"2024-08-09 14:31:59.5","2024-08-09 19:13:46.265",47.658166,8.943333,127.08,2.484029,306.53,-77.83,-28.55,16,0.6616,83,4.098,-0.3508,-227.1
"2024-08-09 14:32:00.5","2024-08-09 19:13:46.265",47.658176,8.943306,124.41,2.363234,299.11,-72.19,-27.92,16,0.6646,83,4.098,-0.3538,-227.1
"2024-08-09 14:32:01.5","2024-08-09 19:13:46.266",47.658186,8.943282,120.84,2.199504,300.27,-79.81,-26.37,16,0.668,83,4.098,-0.355,-227.1
"2024-08-09 14:32:02.5","2024-08-09 19:13:46.266",47.658195,8.943258,122.36,2.138292,301.51,-87.65,-26.76,16,0.6719,83,4.098,-0.355,-228.1
"2024-08-09 14:32:03.5","2024-08-09 19:13:46.266",47.658205,8.943236,129.09,2.00003,300.31,-90.68,-26.77,16,0.6768,83,4.098,-0.3569,-227.1
"2024-08-09 14:32:04.5","2024-08-09 19:13:46.266",47.658216,8.943217,136.54,1.904395,306.73,-94.49,-26.66,16,0.6748,83,4.098,-0.3599,-227.1
"2024-08-09 14:32:05.5","2024-08-09 19:13:46.266",47.658229,8.943196,134.74,1.983245,311.33,-93.1,-27.6,16,0.6729,83,4.098,-0.3669,-228.1
"2024-08-09 14:32:06.5","2024-08-09 19:13:46.267",47.658243,8.943173,135.59,2.232572,312.46,-89.57,-28.2,16,0.6729,82,4.098,-0.3728,-227.1
"2024-08-09 14:32:07.5","2024-08-09 19:13:46.267",47.658257,8.943154,138.63,2.280602,312.72,-85.85,-30.11,13,0.6758,82,4.098,-0.3728,-228.1
"2024-08-09 14:32:08.5","2024-08-09 19:13:46.267",47.658270,8.943135,134.8,2.101484,322.59,-86.04,-30.94,16,0.6797,82,4.098,-0.3718,-227.1
"2024-08-09 14:32:09.5","2024-08-09 19:13:46.267",47.658282,8.943116,134.58,2.029915,312.98,-87.96,-29.39,16,0.6836,82,4.098,-0.3728,-227.1
"2024-08-09 14:32:10.5","2024-08-09 19:13:46.268",47.658292,8.943095,126.62,1.900643,308.69,-83.63,-28.09,16,0.6865,82,4.094,-0.3718,-228.1
