"time,servertime,latitude,longitude,""HDT - Heading True"",""SOG - Speed over Ground"",""COG - Course over Ground"",Heel,""Trim Fore / Aft"",""GPS Satellites"",""GPS HAcc"",""Battery Charge"",""Battery 1 Voltage"",""Battery 1 Current"",""Battery 1 Temperature"""
"2024-06-15 13:02:25.6,""2024-06-15 13:02:30.711"",47.667461,8.976351,330.64,0.804686,327.25,-2.35,6.41,16,0.3369,57,3.844,-0.3008,-240.1"
"2024-06-15 13:02:26.6,""2024-06-15 13:02:30.711"",47.667467,8.976347,333.75,0.7507061,339.2,3.88,5.82,16,0.3408,57,3.844,-0.3118,-240.1"
"2024-06-15 13:02:27.6,""2024-06-15 13:02:30.711"",47.667474,8.976345,334.32,0.7477533,341.02,7.05,5.45,16,0.3459,57,3.844,-0.3269,-240.1"
"2024-06-15 13:02:28.6,""2024-06-15 13:02:30.711"",47.667480,8.976341,334.23,0.6628829,337.52,6.49,5.04,16,0.3528,57,3.844,-0.344,-241.1"
"2024-06-15 13:02:29.6,""2024-06-15 13:02:30.712"",47.667485,8.976337,332.36,0.7163405,335.49,9.07,4.86,16,0.3608,57,3.844,-0.3518,-240.1"
"2024-06-15 13:02:30.6,""2024-06-15 13:02:30.877"",47.667491,8.976336,334.13,0.638052,345.24,18.16,2.68,16,0.3618,57,3.844,-0.3589,-240.1"
"2024-06-15 13:02:31.6,""2024-06-15 13:02:31.905"",47.667496,8.976334,336.59,0.6394829,351.52,15.08,3.5,16,0.3628,57,3.842,-0.3708,-240.1"
"2024-06-15 13:02:32.6,""2024-06-15 13:02:32.805"",47.667502,8.976331,339.94,0.625158,340.52,11.44,5.22,16,0.3589,57,3.842,-0.3699,-240.1"
"2024-06-15 13:02:33.5,""2024-06-15 13:02:33.994"",47.667507,8.976329,342.06,0.6624355,347.99,9.45,5.2,16,0.355,57,3.842,-0.3689,-240.1"
"2024-06-15 13:02:34.6,""2024-06-15 13:02:34.905"",47.667514,8.976326,343.25,0.6860619,345.01,5.45,5.49,16,0.3499,57,3.842,-0.3679,-240.1"
"2024-06-15 13:02:35.6,""2024-06-15 13:02:36.007"",47.667520,8.976323,340.21,0.7110339,342.2,4.85,5.67,16,0.3489,57,3.842,-0.3679,-240.1"
"2024-06-15 13:02:36.6,""2024-06-15 13:02:37.019"",47.667527,8.976320,336.91,0.7834644,339.61,7.7,5.41,16,0.3479,57,3.842,-0.3728,-240.1"
"2024-06-15 13:02:37.6,""2024-06-15 13:02:38.037"",47.667533,8.976318,339.28,0.6794073,346.16,10.64,4.8,16,0.3459,57,3.842,-0.3779,-240.1"
"2024-06-15 13:02:38.6,""2024-06-15 13:02:39.048"",47.667539,8.976317,341.8,0.6717445,346.81,15.78,4.17,16,0.3459,57,3.842,-0.376,-240.1"
"2024-06-15 13:02:39.6,""2024-06-15 13:02:39.826"",47.667545,8.976315,343.56,0.7276336,350.22,15.85,4.79,16,0.345,57,3.842,-0.376,-240.1"
"2024-06-15 13:02:40.6,""2024-06-15 13:02:40.881"",47.667552,8.976313,344.96,0.7764979,350.94,20.11,4.34,16,0.344,57,3.842,-0.3728,-240.1"
"2024-06-15 13:02:41.6,""2024-06-15 13:02:41.978"",47.667558,8.976312,345.51,0.6626084,355.98,20.22,3.22,16,0.344,57,3.842,-0.3708,-240.1"
"2024-06-15 13:02:42.6,""2024-06-15 13:02:42.804"",47.667564,8.976310,344.43,0.7585576,350.35,18.97,3.23,16,0.3459,57,3.842,-0.3689,-241.1"
"2024-06-15 13:02:43.6,""2024-06-15 13:02:44.039"",47.667571,8.976308,343.66,0.782329,346.87,19.77,3.07,16,0.3459,57,3.842,-0.3669,-240.1"
"2024-06-15 13:02:44.6,""2024-06-15 13:02:45.159"",47.667578,8.976306,343.54,0.7774787,348.26,20.15,3.02,16,0.3459,57,3.842,-0.3679,-240.1"
"2024-06-15 13:02:45.6,""2024-06-15 13:02:45.874"",47.667584,8.976303,343.01,0.7493268,347.01,19.17,3.55,16,0.3459,57,3.842,-0.3899,-240.1"
"2024-06-15 13:02:46.6,""2024-06-15 13:02:46.885"",47.667591,8.976300,341.95,0.7476972,343.93,16.9,3.63,16,0.3479,57,3.842,-0.387,-240.1"
"2024-06-15 13:02:47.6,""2024-06-15 13:02:48.121"",47.667598,8.976296,341.03,0.7877356,340.69,10.59,4.6,16,0.3459,57,3.842,-0.3848,-241.1"
"2024-06-15 13:02:48.6,""2024-06-15 13:02:48.921"",47.667605,8.976292,339.66,0.8373163,336.01,4.15,5.6,16,0.3428,57,3.842,-0.3828,-240.1"
"2024-06-15 13:02:49.6,""2024-06-15 13:02:49.85"",47.667613,8.976289,339,0.8961772,342.11,6.89,5.41,16,0.3408,57,3.842,-0.3779,-240.1"
"2024-06-15 13:02:50.6,""2024-06-15 13:02:50.839"",47.667620,8.976289,342.01,0.877268,348.6,17.31,3.67,16,0.3398,57,3.842,-0.3779,-240.1"
"2024-06-15 13:02:51.6,""2024-06-15 13:02:51.837"",47.667627,8.976287,344.21,0.8140384,357.93,13.93,3.66,16,0.3398,57,3.84,-0.377,-240.1"
"2024-06-15 13:02:52.6,""2024-06-15 13:02:52.806"",47.667635,8.976283,345.99,0.8965206,344.38,6.44,5.83,16,0.3359,57,3.84,-0.376,-240.1"
"2024-06-15 13:02:53.6,""2024-06-15 13:02:54.018"",47.667643,8.976281,344.35,0.9264328,348.6,8.31,5.3,16,0.3328,57,3.84,-0.3789,-240.1"
"2024-06-15 13:02:54.6,""2024-06-15 13:02:55.04"",47.667650,8.976279,342.28,0.8674725,347.62,8.42,3.63,16,0.3308,57,3.84,-0.3738,-240.1"
"2024-06-15 13:02:55.6,""2024-06-15 13:02:55.841"",47.667658,8.976275,340.02,0.9312006,345.32,11.04,3.3,16,0.3308,57,3.84,-0.3789,-240.1"
"2024-06-15 13:02:56.6,""2024-06-15 13:02:56.936"",47.667666,8.976271,338.24,0.9659269,342.2,15.22,3.31,16,0.3328,57,3.84,-0.376,-240.1"
"2024-06-15 13:02:57.6,""2024-06-15 13:02:57.908"",47.667674,8.976268,335.94,0.9269544,341.12,20.11,2.35,16,0.3328,57,3.84,-0.3738,-241.1"
"2024-06-15 13:02:58.6,""2024-06-15 13:02:59.512"",47.667681,8.976264,336.64,0.8375548,341.98,16.52,3.68,16,0.334,57,3.84,-0.3699,-240.1"
"2024-06-15 13:02:59.6,""2024-06-15 13:02:59.892"",47.667688,8.976258,339.24,0.8623025,334.59,7.01,5.65,16,0.3359,57,3.84,-0.3738,-240.1"
"2024-06-15 13:03:00.6,""2024-06-15 13:03:00.836"",47.667696,8.976253,339.39,0.9757648,336.17,2.01,6.19,16,0.3389,57,3.84,-0.3708,-241.1"
"2024-06-15 13:03:01.6,""2024-06-15 13:03:01.81"",47.667704,8.976247,336.02,1.047218,331.91,-0.43,6.58,16,0.344,57,3.84,-0.3779,-240.1"
"2024-06-15 13:03:02.6,""2024-06-15 13:03:03.197"",47.667713,8.976242,333.15,1.009293,332.57,5.88,5.56,16,0.3479,57,3.84,-0.3718,-240.1"
"2024-06-15 13:03:03.6,""2024-06-15 13:03:03.906"",47.667721,8.976238,336.39,0.9651443,340.54,11.11,4.41,16,0.3499,57,3.84,-0.3689,-240.1"
"2024-06-15 13:03:04.6,""2024-06-15 13:03:04.927"",47.667728,8.976234,339.43,0.8720351,341.93,8.31,4.81,16,0.3479,57,3.84,-0.3679,-240.1"
"2024-06-15 13:03:05.6,""2024-06-15 13:03:07.056"",47.667735,8.976228,339.45,0.9133961,334.3,4.49,5.52,16,0.3489,57,3.84,-0.3699,-240.1"
"2024-06-15 13:03:06.6,""2024-06-15 13:03:07.061"",47.667743,8.976224,336.74,0.985415,334.14,12.03,4.83,16,0.3508,57,3.84,-0.3669,-240.1"
"2024-06-15 13:03:07.6,""2024-06-15 13:03:07.862"",47.667750,8.976222,339.05,0.847643,346.94,17.48,3.39,16,0.3499,57,3.84,-0.3628,-240.1"
"2024-06-15 13:03:08.6,""2024-06-15 13:03:08.884"",47.667757,8.976220,341.93,0.7738728,346.53,16.32,3.68,16,0.3508,57,3.84,-0.3599,-240.1"
"2024-06-15 13:03:09.6,""2024-06-15 13:03:09.806"",47.667763,8.976217,344.27,0.7316238,342.92,9.71,5.11,16,0.3469,57,3.84,-0.3579,-240.1"
"2024-06-15 13:03:10.6,""2024-06-15 13:03:10.842"",47.667770,8.976212,344.52,0.7493253,341.74,-1.65,6.83,16,0.3428,57,3.84,-0.355,-240.1"
"2024-06-15 13:03:11.6,""2024-06-15 13:03:11.822"",47.667777,8.976208,341.82,0.8798344,336.7,-8.84,9.2,16,0.344,57,3.84,-0.3518,-240.1"
"2024-06-15 13:03:12.6,""2024-06-15 13:03:12.821"",47.667784,8.976205,343.17,0.8051928,344.78,-13.47,9.86,16,0.344,57,3.84,-0.3518,-240.1"
"2024-06-15 13:03:13.6,""2024-06-15 13:03:13.857"",47.667791,8.976203,345.28,0.8025905,348.77,-18.9,9.81,16,0.3418,57,3.84,-0.3499,-240.1"
"2024-06-15 13:03:14.5,""2024-06-15 13:03:14.925"",47.667797,8.976202,347.61,0.755574,348.86,-18.05,9.37,16,0.3408,57,3.84,-0.3479,-240.1"
"2024-06-15 13:03:15.6,""2024-06-15 13:03:16.007"",47.667803,8.976202,349.5,0.6357105,356.62,-15.22,9.67,16,0.3398,57,3.84,-0.3459,-240.1"
"2024-06-15 13:03:16.6,""2024-06-15 13:03:16.857"",47.667808,8.976202,352.27,0.5981517,4.15,-16.45,9.24,16,0.3379,57,3.84,-0.3459,-240.1"
"2024-06-15 13:03:17.6,""2024-06-15 13:03:17.92"",47.667813,8.976202,353.76,0.6150702,2.07,-12.31,8.36,16,0.3359,57,3.84,-0.344,-240.1"
"2024-06-15 13:03:18.6,""2024-06-15 13:03:18.89"",47.667818,8.976202,354.16,0.6014144,5.52,-8.4,7.53,16,0.3328,57,3.84,-0.344,-240.1"
"2024-06-15 13:03:19.6,""2024-06-15 13:03:19.925"",47.667823,8.976204,355.09,0.5967577,6.45,1.76,6.27,16,0.3308,57,3.84,-0.3408,-240.1"
"2024-06-15 13:03:20.6,""2024-06-15 13:03:21.049"",47.667828,8.976207,358.18,0.582533,18.04,17.11,4.22,16,0.325,57,3.84,-0.3389,-240.1"
"2024-06-15 13:03:21.6,""2024-06-15 13:03:21.809"",47.667832,8.976210,1.43,0.5519938,27.38,20.61,1.49,16,0.3208,57,3.84,-0.3428,-240.1"
"2024-06-15 13:03:22.6,""2024-06-15 13:03:22.88"",47.667837,8.976211,2.27,0.6127031,10.44,17.97,3.48,16,0.3179,57,3.84,-0.3508,-240.1"
"2024-06-15 13:03:23.6,""2024-06-15 13:03:23.833"",47.667841,8.976212,3.5,0.513422,3.5,14.49,3.85,16,0.3169,57,3.84,-0.3479,-240.1"
"2024-06-15 13:03:24.6,""2024-06-15 13:03:25.097"",47.667847,8.976213,4.48,0.6197944,1.92,3.05,6.99,16,0.3118,57,3.84,-0.3469,-240.1"
"2024-06-15 13:03:25.6,""2024-06-15 13:03:25.864"",47.667853,8.976215,4.43,0.661897,5.11,3.59,7.78,16,0.3079,57,3.84,-0.3479,-240.1"
"2024-06-15 13:03:26.6,""2024-06-15 13:03:27.047"",47.667858,8.976219,7.8,0.5581696,22.11,15.95,4.39,16,0.3049,57,3.84,-0.345,-240.1"
"2024-06-15 13:03:27.6,""2024-06-15 13:03:28.088"",47.667862,8.976222,11.11,0.551118,34.14,20,2.89,16,0.3088,57,3.84,-0.3428,-240.1"
"2024-06-15 13:03:28.6,""2024-06-15 13:03:29.115"",47.667866,8.976225,12.24,0.5637254,16.72,16.79,4.53,16,0.3118,57,3.84,-0.3408,-240.1"
"2024-06-15 13:03:29.6,""2024-06-15 13:03:29.814"",47.667871,8.976227,13.55,0.5742345,21.73,10.65,5.86,16,0.314,57,3.84,-0.3379,-240.1"
"2024-06-15 13:03:30.6,""2024-06-15 13:03:30.833"",47.667876,8.976230,13.22,0.5543782,19.48,11.14,5.34,16,0.3118,57,3.84,-0.3359,-240.1"
"2024-06-15 13:03:31.6,""2024-06-15 13:03:31.819"",47.667879,8.976235,14.81,0.5460209,24.07,19.6,2.97,16,0.3159,57,3.84,-0.3408,-240.1"
"2024-06-15 13:03:32.6,""2024-06-15 13:03:32.91"",47.667883,8.976237,17.86,0.4883079,17.86,12.17,4.37,16,0.3218,57,3.84,-0.3469,-240.1"
"2024-06-15 13:03:33.6,""2024-06-15 13:03:33.844"",47.667890,8.976239,17.73,0.6237196,14.06,-2.04,7.67,16,0.3218,57,3.84,-0.344,-240.1"
"2024-06-15 13:03:34.6,""2024-06-15 13:03:34.822"",47.667896,8.976242,14.22,0.6153566,14.67,-9.8,8.7,16,0.3198,57,3.84,-0.3428,-240.1"
"2024-06-15 13:03:35.6,""2024-06-15 13:03:36.049"",47.667900,8.976245,13.63,0.5930084,17.71,-9.83,7.6,16,0.3198,57,3.84,-0.3408,-240.1"
"2024-06-15 13:03:36.6,""2024-06-15 13:03:37.059"",47.667905,8.976249,14.11,0.5661287,25.46,-6.69,7.99,16,0.3198,57,3.84,-0.3408,-240.1"
"2024-06-15 13:03:37.6,""2024-06-15 13:03:37.87"",47.667910,8.976254,15.39,0.5979573,29.02,6.59,5.47,16,0.3198,57,3.84,-0.3398,-240.1"
"2024-06-15 13:03:38.6,""2024-06-15 13:03:38.823"",47.667913,8.976259,17.97,0.5124722,17.67,15.24,4,16,0.323,57,3.84,-0.3389,-240.1"
"2024-06-15 13:03:39.6,""2024-06-15 13:03:40.011"",47.667916,8.976263,20.22,0.5055045,20.22,17.33,2.25,16,0.3298,57,3.84,-0.3428,-240.1"
"2024-06-15 13:03:40.6,""2024-06-15 13:03:40.831"",47.667921,8.976265,20.05,0.4685797,20.05,4.82,4.78,16,0.334,57,3.84,-0.3408,-240.1"
"2024-06-15 13:03:41.6,""2024-06-15 13:03:41.828"",47.667926,8.976269,18.97,0.6232551,20.49,8.48,5.76,16,0.334,57,3.84,-0.3408,-240.1"
"2024-06-15 13:03:42.6,""2024-06-15 13:03:42.835"",47.667928,8.976274,20.67,0.5308467,44.17,21.95,1.25,16,0.3389,57,3.84,-0.3428,-240.1"
"2024-06-15 13:03:43.6,""2024-06-15 13:03:43.825"",47.667931,8.976278,24.42,0.4302817,24.42,15.27,2.75,16,0.3408,57,3.84,-0.3428,-240.1"
"2024-06-15 13:03:44.6,""2024-06-15 13:03:44.819"",47.667936,8.976282,24.34,0.5743285,24.17,10.83,5.33,16,0.3428,57,3.84,-0.3428,-240.1"
"2024-06-15 13:03:45.6,""2024-06-15 13:03:45.917"",47.667938,8.976286,22.92,0.523289,35.72,19.74,2.18,16,0.344,57,3.84,-0.3508,-240.1"
"2024-06-15 13:03:46.6,""2024-06-15 13:03:46.807"",47.667941,8.976291,23.69,0.4154391,23.69,19.96,1.81,16,0.344,57,3.84,-0.3528,-240.1"
"2024-06-15 13:03:47.6,""2024-06-15 13:03:47.804"",47.667946,8.976294,24.62,0.5192537,35.22,6.39,5.41,16,0.3479,57,3.84,-0.3489,-240.1"
"2024-06-15 13:03:48.6,""2024-06-15 13:03:48.825"",47.667950,8.976299,23.13,0.6563696,24.29,10.03,5.38,16,0.3508,57,3.84,-0.3479,-240.1"
"2024-06-15 13:03:49.6,""2024-06-15 13:03:49.801"",47.667952,8.976305,26.02,0.5671194,49.6,23.41,1,16,0.3538,57,3.84,-0.3459,-240.1"
"2024-06-15 13:03:50.6,""2024-06-15 13:03:51.047"",47.667956,8.976310,29.47,0.5224752,53.35,16.94,1.81,16,0.3569,57,3.84,-0.345,-240.1"
"2024-06-15 13:03:51.6,""2024-06-15 13:03:51.811"",47.667962,8.976315,28.88,0.6417764,33.78,9.51,5.67,16,0.3608,57,3.84,-0.344,-240.1"
"2024-06-15 13:03:52.6,""2024-06-15 13:03:52.821"",47.667966,8.976321,26.37,0.67573,30.55,14.91,3.82,16,0.3608,57,3.84,-0.3418,-240.1"
"2024-06-15 13:03:53.6,""2024-06-15 13:03:53.823"",47.667969,8.976328,27.06,0.6190898,53.4,22.75,1.18,16,0.3608,57,3.84,-0.3398,-240.1"
"2024-06-15 13:03:54.6,""2024-06-15 13:03:54.944"",47.667974,8.976333,28.58,0.5823399,44.47,8.44,4.25,16,0.365,57,3.84,-0.3408,-240.1"
"2024-06-15 13:03:55.5,""2024-06-15 13:03:55.97"",47.667981,8.976338,27.85,0.8227578,29.85,-0.9,7.28,16,0.3638,57,3.84,-0.3398,-240.1"
"2024-06-15 13:03:56.6,""2024-06-15 13:03:56.99"",47.667985,8.976347,27.54,0.7928328,38.41,10.39,5.7,16,0.3618,57,3.84,-0.3418,-240.1"
"2024-06-15 13:03:57.6,""2024-06-15 13:03:57.998"",47.667988,8.976355,32.81,0.7040519,57.69,23.04,0.44,16,0.3679,57,3.84,-0.345,-240.1"
"2024-06-15 13:03:58.6,""2024-06-15 13:03:58.804"",47.667993,8.976362,34.75,0.6546062,57.16,18.33,3.18,16,0.3679,57,3.84,-0.3479,-240.1"
"2024-06-15 13:03:59.6,""2024-06-15 13:04:00.041"",47.667997,8.976368,35.14,0.6903854,40.26,17.51,4.13,16,0.3708,57,3.84,-0.3469,-240.1"
"2024-06-15 13:04:00.6,""2024-06-15 13:04:00.847"",47.668001,8.976375,35.78,0.6440516,51.78,16.63,2.81,16,0.3728,57,3.84,-0.3469,-240.1"
"2024-06-15 13:04:01.6,""2024-06-15 13:04:01.926"",47.668007,8.976381,36.81,0.6996495,40.45,3.05,6.1,16,0.3728,57,3.84,-0.3599,-240.1"
"2024-06-15 13:04:02.6,""2024-06-15 13:04:02.824"",47.668012,8.976389,33.55,0.7832568,35.53,5.02,6.41,16,0.377,57,3.84,-0.3608,-240.1"
"2024-06-15 13:04:03.6,""2024-06-15 13:04:03.889"",47.668015,8.976397,33.72,0.699409,53.11,18.91,2.92,16,0.3818,57,3.84,-0.3618,-240.1"
"2024-06-15 13:04:04.6,""2024-06-15 13:04:04.904"",47.668019,8.976403,35.87,0.6194816,61.77,15.7,3.14,16,0.3818,57,3.84,-0.3628,-240.1"
"2024-06-15 13:04:05.6,""2024-06-15 13:04:05.973"",47.668025,8.976410,35.99,0.7765308,37.29,5.59,5.71,16,0.3848,57,3.84,-0.3708,-240.1"
"2024-06-15 13:04:06.6,""2024-06-15 13:04:06.859"",47.668029,8.976418,33.36,0.7433953,42.89,12.98,4.95,16,0.386,57,3.84,-0.376,-240.1"
"2024-06-15 13:04:07.6,""2024-06-15 13:04:07.803"",47.668032,8.976425,33.3,0.5987947,53.56,21.45,1.79,16,0.3909,57,3.84,-0.375,-240.1"
"2024-06-15 13:04:08.6,""2024-06-15 13:04:09.016"",47.668038,8.976431,34.61,0.6430694,53.78,2.52,5.08,16,0.3918,57,3.84,-0.3718,-240.1"
"2024-06-15 13:04:09.6,""2024-06-15 13:04:10.012"",47.668046,8.976438,31.7,0.9474001,28.88,-11.83,9.64,16,0.3909,57,3.84,-0.3669,-240.1"
"2024-06-15 13:04:10.6,""2024-06-15 13:04:10.833"",47.668051,8.976445,30.66,0.8604907,36.95,-12,8.71,16,0.3879,57,3.84,-0.366,-240.1"
"2024-06-15 13:04:11.6,""2024-06-15 13:04:11.83"",47.668054,8.976453,32.04,0.8118805,48.76,-1.08,7.38,16,0.386,57,3.84,-0.3679,-240.1"
"2024-06-15 13:04:12.6,""2024-06-15 13:04:12.809"",47.668057,8.976461,35.45,0.6825773,56.68,9.29,5.09,16,0.3848,57,3.84,-0.3669,-240.1"
"2024-06-15 13:04:13.6,""2024-06-15 13:04:13.866"",47.668062,8.976468,37.78,0.6928366,54.54,13.22,4.02,16,0.3828,57,3.84,-0.3638,-240.1"
"2024-06-15 13:04:14.6,""2024-06-15 13:04:14.918"",47.668065,8.976474,36.43,0.6376246,53.93,18.71,2.41,16,0.3818,57,3.84,-0.3618,-240.1"
"2024-06-15 13:04:15.6,""2024-06-15 13:04:15.843"",47.668068,8.976481,35.74,0.5683605,51.04,21.42,1.37,16,0.387,57,3.84,-0.3589,-240.1"
"2024-06-15 13:04:16.6,""2024-06-15 13:04:16.86"",47.668073,8.976486,34.78,0.6031482,52.29,9.51,4.63,16,0.3918,57,3.84,-0.3628,-240.1"
"2024-06-15 13:04:17.6,""2024-06-15 13:04:17.979"",47.668078,8.976492,32.34,0.7275127,32.65,11.47,5.15,16,0.3909,57,3.84,-0.3679,-240.1"
"2024-06-15 13:04:18.6,""2024-06-15 13:04:19.023"",47.668081,8.976498,29.4,0.6497719,47.61,21.01,0.91,16,0.3918,57,3.84,-0.3679,-240.1"
"2024-06-15 13:04:19.6,""2024-06-15 13:04:19.831"",47.668085,8.976504,32.2,0.5517922,57.54,15.61,3,16,0.397,57,3.84,-0.3728,-240.1"
"2024-06-15 13:04:20.6,""2024-06-15 13:04:20.819"",47.668090,8.976509,31.87,0.6934247,33.82,8.34,5.54,16,0.397,57,3.84,-0.3689,-240.1"
"2024-06-15 13:04:21.6,""2024-06-15 13:04:21.959"",47.668093,8.976515,30.09,0.6500693,38.74,18.07,2.34,16,0.397,57,3.84,-0.3669,-240.1"
"2024-06-15 13:04:22.6,""2024-06-15 13:04:22.832"",47.668097,8.976521,31.33,0.5423471,59.55,16.81,2.96,16,0.4009,57,3.84,-0.3689,-240.1"
"2024-06-15 13:04:23.6,""2024-06-15 13:04:23.822"",47.668103,8.976526,32.76,0.6366306,37.84,3.05,6.15,16,0.4038,57,3.84,-0.365,-240.1"
"2024-06-15 13:04:24.6,""2024-06-15 13:04:24.803"",47.668108,8.976534,30.38,0.7762955,31.73,7.19,6.11,16,0.3989,57,3.84,-0.3628,-240.1"
"2024-06-15 13:04:25.6,""2024-06-15 13:04:25.83"",47.668111,8.976541,32.64,0.6270589,55.02,19.08,2.7,16,0.397,57,3.84,-0.3608,-240.1"
"2024-06-15 13:04:26.6,""2024-06-15 13:04:26.826"",47.668114,8.976547,36.25,0.5461946,58.02,19.29,1.48,16,0.3999,57,3.84,-0.3569,-240.1"
"2024-06-15 13:04:27.6,""2024-06-15 13:04:28.108"",47.668118,8.976554,37.41,0.6556395,50.15,16.99,3.98,16,0.4019,57,3.838,-0.3579,-240.1"
"2024-06-15 13:04:28.6,""2024-06-15 13:04:28.822"",47.668121,8.976560,37.77,0.5826253,47.81,20.24,1.62,16,0.4028,57,3.838,-0.3599,-240.1"
"2024-06-15 13:04:29.6,""2024-06-15 13:04:29.804"",47.668126,8.976565,39.16,0.5659953,53.42,5.13,4.91,16,0.4038,57,3.838,-0.3608,-240.1"
"2024-06-15 13:04:30.6,""2024-06-15 13:04:30.812"",47.668131,8.976572,37.2,0.7543316,32.93,0.73,7.53,16,0.4048,57,3.838,-0.3589,-240.1"
"2024-06-15 13:04:31.6,""2024-06-15 13:04:31.823"",47.668134,8.976579,34.43,0.6469207,46.9,11.7,5.05,16,0.4048,57,3.838,-0.356,-240.1"
"2024-06-15 13:04:32.6,""2024-06-15 13:04:33.092"",47.668137,8.976585,36.25,0.5570859,60.4,22.6,1,16,0.407,57,3.838,-0.3538,-240.1"
"2024-06-15 13:04:33.6,""2024-06-15 13:04:33.849"",47.668141,8.976591,35.32,0.4833556,35.32,24.17,1.44,16,0.4028,57,3.838,-0.3579,-240.1"
"2024-06-15 13:04:34.6,""2024-06-15 13:04:34.822"",47.668143,8.976596,32.96,0.4536117,32.96,22.39,1.43,16,0.4048,57,3.838,-0.3608,-240.1"
"2024-06-15 13:04:35.6,""2024-06-15 13:04:35.806"",47.668145,8.976600,31.56,0.4769612,31.56,22.72,1.01,16,0.4048,57,3.838,-0.3618,-240.1"
"2024-06-15 13:04:36.5,""2024-06-15 13:04:36.955"",47.668149,8.976603,31.5,0.4275424,31.34,8.73,4.15,16,0.4089,57,3.838,-0.3599,-240.1"
"2024-06-15 13:04:37.6,""2024-06-15 13:04:37.949"",47.668153,8.976609,29.54,0.6674507,28.85,13.99,5.16,16,0.408,57,3.838,-0.3628,-240.1"
"2024-06-15 13:04:38.6,""2024-06-15 13:04:38.986"",47.668156,8.976615,28.41,0.4971163,28.41,19.94,1.97,16,0.4058,57,3.838,-0.3608,-240.1"
"2024-06-15 13:04:39.6,""2024-06-15 13:04:39.804"",47.668160,8.976619,30.09,0.5047467,30.09,16.44,3.69,16,0.4099,57,3.838,-0.3589,-240.1"
"2024-06-15 13:04:40.6,""2024-06-15 13:04:40.86"",47.668163,8.976624,29.09,0.5725854,38.79,19.98,2.37,16,0.4128,57,3.838,-0.3579,-240.1"
"2024-06-15 13:04:41.6,""2024-06-15 13:04:42.024"",47.668166,8.976629,29.99,0.4687156,29.99,17.04,2.82,16,0.4138,57,3.838,-0.3589,-240.1"
"2024-06-15 13:04:42.6,""2024-06-15 13:04:42.83"",47.668171,8.976633,29.65,0.5817509,34.11,5.97,5.6,16,0.4158,57,3.838,-0.3618,-240.1"
"2024-06-15 13:04:43.6,""2024-06-15 13:04:43.799"",47.668175,8.976639,28.87,0.672591,29.41,15.35,5.72,16,0.4128,57,3.838,-0.3608,-240.1"
"2024-06-15 13:04:44.6,""2024-06-15 13:04:44.897"",47.668178,8.976645,30.78,0.5641835,57.8,17.45,3.59,16,0.417,57,3.838,-0.3589,-240.1"
"2024-06-15 13:04:45.6,""2024-06-15 13:04:45.945"",47.668181,8.976650,31.51,0.5632447,46.75,21.13,1.68,16,0.4189,57,3.838,-0.3569,-240.1"
"2024-06-15 13:04:46.6,""2024-06-15 13:04:46.943"",47.668186,8.976655,30.93,0.5937954,44.44,8.25,5.38,16,0.4199,57,3.838,-0.3589,-240.1"
"2024-06-15 13:04:47.6,""2024-06-15 13:04:47.954"",47.668191,8.976661,29.41,0.7491351,31.37,11.5,5.39,16,0.4119,57,3.838,-0.3569,-240.1"
"2024-06-15 13:04:48.6,""2024-06-15 13:04:48.812"",47.668194,8.976667,27.05,0.5947665,47.5,19.86,2.8,16,0.4099,57,3.838,-0.355,-240.1"
"2024-06-15 13:04:49.6,""2024-06-15 13:04:49.875"",47.668197,8.976673,30.03,0.5938249,51.57,23.06,0.83,16,0.4109,57,3.838,-0.3589,-240.1"
"2024-06-15 13:04:50.6,""2024-06-15 13:04:50.845"",47.668202,8.976678,30.31,0.5605653,46.64,11.76,4.2,16,0.4158,57,3.838,-0.3599,-240.1"
"2024-06-15 13:04:51.6,""2024-06-15 13:04:51.802"",47.668206,8.976682,29.13,0.7523437,30.86,13.56,4.8,16,0.4099,57,3.838,-0.3569,-240.1"
"2024-06-15 13:04:52.6,""2024-06-15 13:04:52.828"",47.668209,8.976689,28.58,0.582796,46.17,20.03,1.6,16,0.4058,57,3.838,-0.355,-240.1"
"2024-06-15 13:04:53.6,""2024-06-15 13:04:53.83"",47.668214,8.976694,28.82,0.6414344,45.7,20.72,2.83,16,0.4048,57,3.838,-0.366,-240.1"
"2024-06-15 13:04:54.6,""2024-06-15 13:04:54.822"",47.668218,8.976698,25.77,0.5321674,38.97,18.52,1.24,16,0.4038,57,3.838,-0.3618,-240.1"
"2024-06-15 13:04:55.6,""2024-06-15 13:04:55.984"",47.668222,8.976703,22.95,0.6588255,28.88,19.79,2.96,16,0.3999,57,3.838,-0.3589,-240.1"
"2024-06-15 13:04:56.6,""2024-06-15 13:04:56.988"",47.668225,8.976708,21.64,0.5423136,46.3,20.13,0.7,16,0.3948,57,3.838,-0.356,-240.1"
"2024-06-15 13:04:57.6,""2024-06-15 13:04:57.822"",47.668232,8.976711,23.34,0.6345807,32.1,2.59,6.14,16,0.3889,57,3.838,-0.3538,-240.1"
"2024-06-15 13:04:58.6,""2024-06-15 13:04:58.824"",47.668236,8.976717,21.75,0.851407,26.46,13.14,4.8,16,0.3848,57,3.838,-0.3518,-240.1"
