time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground",Heel,"Trim Fore / Aft","GPS Satellites","GPS HAcc","Battery Charge","Battery 1 Voltage","Battery 1 Current","Battery 1 Temperature"
"2024-05-03 11:16:47.6","2024-05-03 11:16:48.014",46.122125,9.295434,321.88,4.622297,313.38,-15.81,10.28,16,0.3379,91,4.121,-0.3518,-243.1
"2024-05-03 11:16:48.6","2024-05-03 11:16:49.671",46.122156,9.295397,327.95,4.482943,319.67,-22.82,9.12,16,0.3269,91,4.121,-0.3499,-243.1
"2024-05-03 11:16:49.6","2024-05-03 11:16:51.218",46.122181,9.295368,328.16,3.954537,322.61,-20.59,6.47,16,0.334,91,4.121,-0.3469,-243.1
"2024-05-03 11:16:50.6","2024-05-03 11:16:51.219",46.122203,9.295341,322.25,3.4033,319.78,-14.14,6.33,16,0.335,91,4.121,-0.3489,-243.1
"2024-05-03 11:16:51.6","2024-05-03 11:16:52.402",46.122226,9.295324,332.71,3.080407,326.49,-11.45,5.97,16,0.3149,91,4.121,-0.3479,-243.1
"2024-05-03 11:16:52.6","2024-05-03 11:16:53.823",46.122248,9.295316,344.83,2.710278,341.56,-9.65,5.44,16,0.2988,91,4.121,-0.3479,-243.1
"2024-05-03 11:16:53.6","2024-05-03 11:16:55.338",46.122268,9.295312,358.95,2.400733,353.99,-20.97,7.93,16,0.2869,91,4.121,-0.3518,-243.1
"2024-05-03 11:16:54.6","2024-05-03 11:16:55.386",46.122285,9.295313,5.22,2.102597,1.23,-17.92,7.03,16,0.2788,91,4.121,-0.356,-243.1
"2024-05-03 11:16:55.6","2024-05-03 11:16:56.214",46.122300,9.295321,13.98,1.83741,14.52,-7.72,4.75,16,0.271,91,4.121,-0.3589,-243.1
"2024-05-03 11:16:56.6","2024-05-03 11:16:57.016",46.122313,9.295334,27.95,1.80659,27.44,-13.3,7.42,16,0.272,91,4.121,-0.3569,-243.1
"2024-05-03 11:16:57.6","2024-05-03 11:16:58.02",46.122325,9.295344,40.44,1.850732,33.71,-20.65,8.11,15,0.2759,91,4.121,-0.3579,-243.1
"2024-05-03 11:16:58.6","2024-05-03 11:16:59.662",46.122338,9.295357,40.72,1.64257,33.12,-29.42,7.01,16,0.2788,91,4.121,-0.3569,-243.1
"2024-05-03 11:16:59.6","2024-05-03 11:17:00.296",46.122350,9.295373,45.89,1.806953,38.99,-29.95,6.49,16,0.2839,91,4.121,-0.355,-244.1
"2024-05-03 11:17:00.6","2024-05-03 11:17:01.113",46.122361,9.295392,49.08,1.854961,46.01,-29.84,6.05,15,0.2888,91,4.121,-0.356,-243.1
"2024-05-03 11:17:01.6","2024-05-03 11:17:02.825",46.122373,9.295411,55.42,1.987211,51.19,-26.51,8.14,16,0.2888,91,4.121,-0.3628,-243.1
"2024-05-03 11:17:02.6","2024-05-03 11:17:04.135",46.122384,9.295431,55.72,2.057876,50.36,-26.66,7.39,16,0.2869,91,4.121,-0.3608,-243.1
"2024-05-03 11:17:03.6","2024-05-03 11:17:04.186",46.122391,9.295452,61.04,1.864905,56.27,-27.21,6.62,16,0.2869,91,4.121,-0.3579,-243.1
"2024-05-03 11:17:04.6","2024-05-03 11:17:04.86",46.122397,9.295475,73.13,1.858675,69.19,-21.87,6.47,16,0.2878,91,4.121,-0.3538,-243.1
"2024-05-03 11:17:05.6","2024-05-03 11:17:06.167",46.122402,9.295501,79.64,2.031909,75.29,-17.17,4.77,16,0.2898,91,4.121,-0.355,-243.1
"2024-05-03 11:17:06.6","2024-05-03 11:17:07.774",46.122409,9.295532,76.42,2.217349,75.73,-10.9,4.28,16,0.2949,91,4.121,-0.355,-243.1
"2024-05-03 11:17:07.6","2024-05-03 11:17:09.513",46.122416,9.295571,77.19,2.801741,76.06,-5.67,3.31,16,0.2959,91,4.121,-0.3518,-243.1
"2024-05-03 11:17:08.6","2024-05-03 11:17:09.516",46.122426,9.295618,76.06,3.504898,75.6,-1.96,4.56,16,0.2969,91,4.121,-0.3489,-244.1
"2024-05-03 11:17:09.6","2024-05-03 11:17:10.015",46.122439,9.295668,72.49,3.978644,72.68,-1.36,4.03,16,0.2969,91,4.121,-0.3469,-243.1
"2024-05-03 11:17:10.6","2024-05-03 11:17:10.932",46.122450,9.295721,69.02,4.233865,69.2,-2.75,5.03,16,0.304,91,4.121,-0.345,-243.1
"2024-05-03 11:17:11.6","2024-05-03 11:17:12.515",46.122457,9.295773,76.76,4.191282,77.09,-7.68,5.57,16,0.3088,91,4.121,-0.3459,-244.1
"2024-05-03 11:17:12.6","2024-05-03 11:17:14.085",46.122464,9.295824,80.76,4.062009,80.54,-12.49,5.6,16,0.3118,91,4.121,-0.3538,-243.1
"2024-05-03 11:17:13.6","2024-05-03 11:17:14.086",46.122471,9.295874,80.32,4.009916,79.49,-17.91,4.86,16,0.313,91,4.121,-0.355,-243.1
"2024-05-03 11:17:14.5","2024-05-03 11:17:15.236",46.122478,9.295918,80.64,3.791301,79.68,-18.97,4.75,16,0.3169,91,4.121,-0.356,-243.1
"2024-05-03 11:17:15.6","2024-05-03 11:17:16.948",46.122490,9.295970,76.97,3.798309,74.9,-17.13,4.45,16,0.3149,91,4.121,-0.355,-243.1
"2024-05-03 11:17:16.6","2024-05-03 11:17:18.466",46.122502,9.296018,73.34,3.885117,71.38,-15.16,5.98,16,0.3159,91,4.121,-0.356,-243.1
"2024-05-03 11:17:17.6","2024-05-03 11:17:18.481",46.122513,9.296064,73.37,3.883336,71.16,-15.85,4.08,16,0.3149,91,4.121,-0.3638,-243.1
"2024-05-03 11:17:18.6","2024-05-03 11:17:19.005",46.122526,9.296110,70.72,3.685038,69.41,-13.43,4.2,16,0.3149,91,4.121,-0.3589,-243.1
"2024-05-03 11:17:19.6","2024-05-03 11:17:19.944",46.122541,9.296152,68.38,3.743665,65.41,-9.77,2.33,16,0.3149,91,4.121,-0.356,-243.1
"2024-05-03 11:17:20.6","2024-05-03 11:17:21.65",46.122556,9.296192,62.29,3.539229,60.64,-3.88,2.15,16,0.3169,91,4.121,-0.3528,-244.1
"2024-05-03 11:17:21.6","2024-05-03 11:17:22.989",46.122568,9.296234,65.08,3.414184,63.46,4.15,0.71,16,0.3218,91,4.121,-0.3489,-243.1
"2024-05-03 11:17:22.6","2024-05-03 11:17:23.019",46.122584,9.296278,65.91,3.685261,64.01,6.01,2.71,16,0.3289,91,4.121,-0.3518,-244.1
"2024-05-03 11:17:23.599","2024-05-03 11:17:24.398",46.122601,9.296323,64.69,3.910207,60.49,2.7,4.58,16,0.3308,91,4.121,-0.355,-243.1
"2024-05-03 11:17:24.599","2024-05-03 11:17:25.111",46.122615,9.296369,67.96,3.968096,62.25,-6.7,6.34,16,0.334,91,4.121,-0.356,-244.1
"2024-05-03 11:17:25.599","2024-05-03 11:17:26.571",46.122627,9.296412,70.19,3.799272,66.46,-16.23,5.83,16,0.3369,91,4.121,-0.3518,-244.1
"2024-05-03 11:17:26.599","2024-05-03 11:17:27.968",46.122640,9.296450,68.38,3.465373,64.26,-23.14,4.58,16,0.3369,91,4.121,-0.3479,-243.1
"2024-05-03 11:17:27.599","2024-05-03 11:17:28.468",46.122652,9.296487,67.91,3.299303,64.15,-18.02,2.99,16,0.3318,91,4.121,-0.345,-244.1
"2024-05-03 11:17:28.599","2024-05-03 11:17:29.127",46.122667,9.296525,64.89,3.250607,62.87,-11.24,3.12,16,0.324,91,4.121,-0.3489,-243.1
"2024-05-03 11:17:29.599","2024-05-03 11:17:30.778",46.122682,9.296567,63.27,3.537562,60.72,-4.04,3.32,16,0.3218,91,4.121,-0.3518,-244.1
"2024-05-03 11:17:30.599","2024-05-03 11:17:32.572",46.122697,9.296612,63.62,3.651819,63.35,4.15,2.26,16,0.3169,91,4.121,-0.3499,-244.1
"2024-05-03 11:17:31.599","2024-05-03 11:17:32.573",46.122708,9.296654,68.07,3.634663,64.9,0.04,3.1,16,0.314,91,4.121,-0.3479,-243.1
"2024-05-03 11:17:32.599","2024-05-03 11:17:33.293",46.122717,9.296693,69.95,3.308788,69.39,6.38,1.92,16,0.314,91,4.117,-0.3508,-244.1
"2024-05-03 11:17:33.599","2024-05-03 11:17:34.866",46.122725,9.296733,72.98,3.197456,72.49,14.9,0.23,16,0.3069,91,4.121,-0.3479,-243.1
"2024-05-03 11:17:34.599","2024-05-03 11:17:36.34",46.122728,9.296769,80.77,2.89884,80.87,23.03,-0.27,16,0.2979,91,4.121,-0.344,-244.1
"2024-05-03 11:17:35.599","2024-05-03 11:17:36.343",46.122731,9.296797,81.87,2.346022,83.82,25.94,-2.05,16,0.2908,91,4.117,-0.3489,-244.1
"2024-05-03 11:17:36.599","2024-05-03 11:17:36.924",46.122736,9.296819,77.18,1.913469,75.83,28.99,-1.85,16,0.2869,91,4.117,-0.3508,-243.1
"2024-05-03 11:17:37.599","2024-05-03 11:17:38.571",46.122744,9.296843,68.95,1.930439,68.55,23.13,0.04,16,0.2908,91,4.117,-0.3569,-244.1
"2024-05-03 11:17:38.599","2024-05-03 11:17:39.755",46.122753,9.296870,64.29,2.120103,62.46,21.39,0.93,16,0.2878,91,4.117,-0.3538,-244.1
"2024-05-03 11:17:39.599","2024-05-03 11:17:41.404",46.122762,9.296898,64.01,2.400132,64.73,28.91,-0.21,16,0.293,91,4.117,-0.3508,-244.1
"2024-05-03 11:17:40.599","2024-05-03 11:17:41.431",46.122769,9.296923,63.26,2.184086,64.57,26.72,-1.51,16,0.303,91,4.117,-0.3499,-243.1
"2024-05-03 11:17:41.599","2024-05-03 11:17:42.12",46.122774,9.296945,70.71,1.918649,68.9,15.19,3.56,16,0.2988,91,4.117,-0.3579,-244.1
"2024-05-03 11:17:42.599","2024-05-03 11:17:43.877",46.122779,9.296967,76.74,1.806896,73.12,9.12,5.1,16,0.2969,91,4.117,-0.356,-244.1
"2024-05-03 11:17:43.599","2024-05-03 11:17:45.25",46.122784,9.296990,76.37,1.830482,72.11,-5.47,7.22,16,0.2969,91,4.117,-0.3528,-243.1
"2024-05-03 11:17:44.599","2024-05-03 11:17:45.278",46.122789,9.297013,76.3,1.880646,70.97,-12.16,7.64,16,0.2979,91,4.117,-0.3499,-244.1
"2024-05-03 11:17:45.599","2024-05-03 11:17:45.987",46.122791,9.297037,80.69,1.873511,78.86,-13.78,7.12,16,0.3049,91,4.117,-0.3518,-244.1
"2024-05-03 11:17:46.599","2024-05-03 11:17:47.342",46.122795,9.297060,84.44,1.846292,79.93,-18.9,6.82,16,0.3088,91,4.117,-0.3499,-244.1
"2024-05-03 11:17:47.599","2024-05-03 11:17:48.873",46.122798,9.297083,85.25,1.814287,80.36,-22.52,6.68,16,0.3059,91,4.117,-0.3518,-243.1
"2024-05-03 11:17:48.599","2024-05-03 11:17:48.918",46.122801,9.297104,87.57,1.713724,83.84,-22.72,6.81,16,0.3118,91,4.117,-0.3489,-244.1
"2024-05-03 11:17:49.599","2024-05-03 11:17:50.723",46.122803,9.297123,87.59,1.561477,80.66,-24.99,6.5,16,0.313,91,4.117,-0.345,-244.1
"2024-05-03 11:17:50.599","2024-05-03 11:17:51.141",46.122806,9.297142,89.21,1.505684,81.21,-23.92,5.52,16,0.3149,91,4.117,-0.3489,-244.1
"2024-05-03 11:17:51.599","2024-05-03 11:17:51.957",46.122808,9.297161,93.32,1.470139,87.87,-23.18,6.57,16,0.3208,91,4.117,-0.3469,-243.1
"2024-05-03 11:17:52.599","2024-05-03 11:17:53.692",46.122809,9.297179,95.68,1.423936,86.3,-22.83,6.47,16,0.324,91,4.117,-0.345,-244.1
"2024-05-03 11:17:53.599","2024-05-03 11:17:55.112",46.122810,9.297196,97.68,1.31287,91.24,-22.59,6.41,16,0.325,91,4.117,-0.3418,-244.1
"2024-05-03 11:17:54.599","2024-05-03 11:17:55.143",46.122811,9.297214,99.4,1.272742,89.48,-21.39,6.52,16,0.3198,91,4.117,-0.3398,-244.1
"2024-05-03 11:17:55.499","2024-05-03 11:17:56.403",46.122812,9.297229,101.17,1.213946,92.82,-22.5,5.6,16,0.3169,91,4.117,-0.3369,-244.1
"2024-05-03 11:17:56.599","2024-05-03 11:17:57.938",46.122809,9.297250,102.7,1.242303,93.67,-10.94,4.27,16,0.3098,91,4.117,-0.3528,-244.1
"2024-05-03 11:17:57.599","2024-05-03 11:17:57.995",46.122805,9.297279,101.31,1.752378,102.69,15.18,0.22,16,0.3049,91,4.117,-0.356,-244.1
"2024-05-03 11:17:58.599","2024-05-03 11:17:59.557",46.122801,9.297310,96.23,2.6888,100.67,27.85,-4.37,16,0.3108,91,4.117,-0.3538,-244.1
"2024-05-03 11:17:59.599","2024-05-03 11:18:00.031",46.122799,9.297333,99.23,2.066697,98.46,32.41,-9.2,16,0.3218,91,4.117,-0.3499,-244.1
"2024-05-03 11:18:00.599","2024-05-03 11:18:00.956",46.122800,9.297346,99.55,1.437885,92.91,36.22,-10.28,15,0.429,91,4.117,-0.3459,-244.1
"2024-05-03 11:18:01.599","2024-05-03 11:18:02.616",46.122804,9.297366,93.92,1.083225,65.43,38.27,-7.59,16,0.481,91,4.117,-0.3469,-244.1
"2024-05-03 11:18:02.599","2024-05-03 11:18:04.26",46.122806,9.297383,88.76,1.584961,77.29,38.57,-6.1,16,0.4768,91,4.117,-0.345,-244.1
"2024-05-03 11:18:03.599","2024-05-03 11:18:04.31",46.122806,9.297402,89.48,1.397061,77.61,29.21,-1.22,16,0.46,91,4.117,-0.3428,-244.1
"2024-05-03 11:18:04.599","2024-05-03 11:19:06.603",46.122806,9.297419,95.88,1.271945,80.16,24.38,1.55,16,0.448,91,4.117,-0.3398,-244.1
"2024-05-03 11:18:05.599","2024-05-03 11:18:06.648",46.122803,9.297442,98.59,1.395223,89.91,22.36,2.2,16,0.4248,91,4.117,-0.3379,-244.1
"2024-05-03 11:18:06.599","2024-05-03 11:18:08.245",46.122801,9.297465,99.08,1.606489,92.12,20.5,2.31,16,0.4109,91,4.117,-0.3479,-244.1
"2024-05-03 11:18:07.599","2024-05-03 11:18:08.245",46.122798,9.297492,102.42,1.9058,96.79,17.29,3.19,16,0.4058,91,4.117,-0.3479,-244.1
"2024-05-03 11:18:08.599","2024-05-03 11:18:09.274",46.122792,9.297520,106.76,2.124613,102.49,11.62,4.86,16,0.4009,91,4.117,-0.345,-244.1
"2024-05-03 11:18:09.599","2024-05-03 11:18:10.103",46.122788,9.297551,107.07,2.298818,103.35,3.23,6.56,16,0.3809,91,4.117,-0.3479,-244.1
"2024-05-03 11:18:10.599","2024-05-03 11:18:11.76",46.122783,9.297581,108.56,2.377228,103.81,-6,7.37,16,0.3638,91,4.117,-0.3428,-244.1
"2024-05-03 11:18:11.599","2024-05-03 11:18:13.438",46.122778,9.297614,109.5,2.409652,104.92,-11.56,5.86,16,0.3479,91,4.117,-0.3469,-243.1
"2024-05-03 11:18:12.599","2024-05-03 11:18:13.441",46.122774,9.297651,105.15,2.694319,103.81,-11.5,6.02,16,0.3379,91,4.117,-0.355,-244.1
"2024-05-03 11:18:13.599","2024-05-03 11:18:14.015",46.122772,9.297692,98.66,3.054395,95.81,-16.84,7.93,16,0.3318,91,4.117,-0.3518,-244.1
"2024-05-03 11:18:14.599","2024-05-03 11:18:15.668",46.122772,9.297731,95.84,3.173265,93.53,-19.55,7.73,16,0.3308,91,4.117,-0.3538,-244.1
"2024-05-03 11:18:15.599","2024-05-03 11:18:17.072",46.122770,9.297771,95.57,3.099315,93.52,-19.95,7.53,16,0.3289,91,4.117,-0.3518,-244.1
"2024-05-03 11:18:16.599","2024-05-03 11:18:17.099",46.122769,9.297813,96.03,3.187848,93.89,-22.07,7.88,16,0.3298,91,4.117,-0.3579,-244.1
"2024-05-03 11:18:17.599","2024-05-03 11:18:18.249",46.122768,9.297855,94.47,3.285663,92.15,-19.04,6.57,16,0.3259,91,4.117,-0.355,-244.1
"2024-05-03 11:18:18.599","2024-05-03 11:18:19.101",46.122768,9.297898,92.74,3.321951,92.18,-13.82,7.42,16,0.324,91,4.117,-0.3608,-244.1
"2024-05-03 11:18:19.599","2024-05-03 11:18:20.647",46.122765,9.297945,95.47,3.67549,91.71,-18.13,10.2,16,0.323,91,4.117,-0.3628,-244.1
"2024-05-03 11:18:20.599","2024-05-03 11:18:22.541",46.122759,9.297985,102.92,3.446785,99.13,-12.26,7.89,16,0.324,91,4.117,-0.3599,-244.1
"2024-05-03 11:18:21.599","2024-05-03 11:18:22.545",46.122748,9.298028,108.03,3.316885,106.1,-2.68,6.02,16,0.3179,91,4.117,-0.3569,-244.1
"2024-05-03 11:18:22.599","2024-05-03 11:18:23.068",46.122737,9.298073,115.68,3.734444,112.23,-5.48,6.46,16,0.3088,91,4.117,-0.3608,-244.1
"2024-05-03 11:18:23.599","2024-05-03 11:18:24.63",46.122726,9.298118,116.14,3.855191,111.16,-14.92,8.84,16,0.303,91,4.117,-0.3638,-244.1
"2024-05-03 11:18:24.599","2024-05-03 11:18:26.149",46.122717,9.298159,114.2,3.478848,108.36,-18.79,7.99,16,0.2998,91,4.117,-0.3608,-244.1
"2024-05-03 11:18:25.599","2024-05-03 11:18:26.372",46.122709,9.298200,112,3.367466,106.77,-18.88,7.22,16,0.2988,91,4.117,-0.3569,-244.1
"2024-05-03 11:18:26.599","2024-05-03 11:18:27.21",46.122700,9.298242,112.93,3.376009,107.45,-16.79,7.2,16,0.2988,91,4.117,-0.3538,-244.1
"2024-05-03 11:18:27.599","2024-05-03 11:18:28.094",46.122690,9.298283,114.98,3.412968,108.7,-13.39,6.19,16,0.2998,91,4.117,-0.3499,-244.1
"2024-05-03 11:18:28.599","2024-05-03 11:18:29.52",46.122679,9.298325,117.01,3.429735,111.95,-4.46,5.35,16,0.2959,91,4.117,-0.3518,-244.1
"2024-05-03 11:18:29.599","2024-05-03 11:18:31.113",46.122666,9.298372,117.57,3.73231,112.72,-3.68,6.08,16,0.292,91,4.117,-0.3499,-244.1
"2024-05-03 11:18:30.599","2024-05-03 11:18:31.125",46.122653,9.298421,116.77,3.947882,113.18,-0.16,5.63,16,0.2859,91,4.117,-0.3579,-244.1
"2024-05-03 11:18:31.599","2024-05-03 11:18:32.234",46.122638,9.298472,115.73,4.232822,112.23,1.78,6.21,16,0.283,91,4.117,-0.366,-244.1
"2024-05-03 11:18:32.599","2024-05-03 11:18:33.065",46.122621,9.298523,116.69,4.277793,115.11,9.2,4.71,16,0.283,91,4.117,-0.3608,-244.1
"2024-05-03 11:18:33.599","2024-05-03 11:18:34.592",46.122600,9.298576,119.19,4.578813,116.76,12.03,4.64,16,0.2788,91,4.117,-0.3569,-244.1
"2024-05-03 11:18:34.599","2024-05-03 11:18:36.193",46.122581,9.298629,123.28,4.637765,120.66,5.84,6.67,16,0.2788,91,4.117,-0.3518,-244.1
"2024-05-03 11:18:35.599","2024-05-03 11:18:36.193",46.122564,9.298684,117.39,4.560115,114.89,7.46,6.26,16,0.2808,91,4.117,-0.3499,-244.1
"2024-05-03 11:18:36.499","2024-05-03 11:18:36.994",46.122551,9.298740,113.39,4.778599,112.1,2.92,7.38,16,0.2798,91,4.117,-0.3599,-244.1
"2024-05-03 11:18:37.599","2024-05-03 11:18:38.704",46.122532,9.298809,110.58,5.083777,108.1,3.04,7.8,16,0.2749,91,4.117,-0.355,-244.1
"2024-05-03 11:18:38.599","2024-05-03 11:18:40.085",46.122515,9.298872,112.93,5.16949,111.67,-0.77,8.27,16,0.2729,91,4.117,-0.3569,-244.1
"2024-05-03 11:18:39.599","2024-05-03 11:18:40.121",46.122500,9.298937,111.59,5.282475,109.57,-8.03,9.82,16,0.271,91,4.117,-0.3528,-244.1
"2024-05-03 11:18:40.599","2024-05-03 11:18:41.254",46.122485,9.298998,110.46,5.147957,107.72,-7.32,10.31,16,0.2678,91,4.117,-0.3569,-244.1
"2024-05-03 11:18:41.599","2024-05-03 11:18:42.07",46.122468,9.299060,113.56,5.017614,111.03,-8.61,9.42,16,0.2678,91,4.117,-0.3518,-244.1
"2024-05-03 11:18:42.599","2024-05-03 11:18:43.633",46.122447,9.299114,118.95,5.047848,114.12,-4.57,9.24,16,0.2688,91,4.117,-0.3538,-244.1
"2024-05-03 11:18:43.599","2024-05-03 11:18:45.441",46.122421,9.299160,130.28,4.790052,124.59,-0.6,7.75,16,0.2649,91,4.117,-0.3489,-244.1
"2024-05-03 11:18:44.599","2024-05-03 11:18:45.444",46.122396,9.299202,137.75,4.546036,132.3,1.44,6.79,16,0.2639,91,4.117,-0.3459,-244.1
"2024-05-03 11:18:45.599","2024-05-03 11:18:45.978",46.122374,9.299247,134.04,4.352769,127.04,2.79,6.61,16,0.2688,91,4.117,-0.3479,-244.1
"2024-05-03 11:18:46.599","2024-05-03 11:18:47.624",46.122352,9.299293,131.68,4.295409,125.22,2.91,6.37,16,0.2729,91,4.117,-0.3518,-244.1
"2024-05-03 11:18:47.599","2024-05-03 11:18:49.241",46.122331,9.299337,132.35,4.349509,124.67,-2.49,7.36,16,0.2749,91,4.117,-0.3479,-244.1
"2024-05-03 11:18:48.599","2024-05-03 11:18:49.244",46.122312,9.299380,129.93,4.088402,123.42,2.6,5.23,16,0.2769,91,4.117,-0.355,-244.1
"2024-05-03 11:18:49.599","2024-05-03 11:18:49.88",46.122296,9.299428,123.71,3.978597,121.27,3.2,5.27,16,0.2749,91,4.117,-0.3508,-244.1
"2024-05-03 11:18:50.599","2024-05-03 11:18:51.178",46.122283,9.299482,115.17,4.290242,110.04,0.99,6.23,16,0.2659,91,4.117,-0.3618,-244.1
"2024-05-03 11:18:51.599","2024-05-03 11:18:52.705",46.122270,9.299539,112.99,4.609828,108.25,-2.99,7.31,16,0.2639,91,4.117,-0.3618,-244.1
"2024-05-03 11:18:52.599","2024-05-03 11:18:54.514",46.122254,9.299594,114.18,4.611169,110.16,-1.64,6.81,16,0.2659,91,4.117,-0.3569,-244.1
"2024-05-03 11:18:53.599","2024-05-03 11:18:54.669",46.122237,9.299650,115.61,4.586685,112.38,1.08,5.91,16,0.2639,91,4.117,-0.3538,-244.1
"2024-05-03 11:18:54.599","2024-05-03 11:18:55.924",46.122217,9.299705,118.81,4.850875,115.47,2.16,6.39,16,0.2659,91,4.117,-0.356,-244.1
"2024-05-03 11:18:55.599","2024-05-03 11:18:57.376",46.122196,9.299761,121.75,4.771172,117.63,-2.93,7.55,16,0.2698,91,4.117,-0.3528,-244.1
"2024-05-03 11:18:56.599","2024-05-03 11:18:57.403",46.122175,9.299811,124.49,4.75612,119.13,-0.32,7.22,16,0.2749,91,4.117,-0.355,-244.1
"2024-05-03 11:18:57.599","2024-05-03 11:18:59.075",46.122152,9.299861,127.14,4.461228,123.38,6.35,5.28,16,0.2759,91,4.117,-0.356,-244.1
"2024-05-03 11:18:58.599","2024-05-03 11:18:59.096",46.122127,9.299911,128.72,4.712719,123.83,7.59,5.55,16,0.2769,91,4.117,-0.3518,-244.1
"2024-05-03 11:18:59.599","2024-05-03 11:19:00.363",46.122100,9.299958,132.06,4.695139,126.47,9.47,4.95,16,0.2798,91,4.117,-0.3508,-244.1
"2024-05-03 11:19:00.599","2024-05-03 11:19:01.999",46.122076,9.300005,133.86,4.489939,129.98,8.47,5.54,16,0.282,91,4.117,-0.3528,-244.1
"2024-05-03 11:19:01.599","2024-05-03 11:19:02.002",46.122055,9.300057,126.37,4.554438,121.3,1.97,7.64,16,0.282,91,4.117,-0.3569,-244.1
"2024-05-03 11:19:02.599","2024-05-03 11:19:03.617",46.122033,9.300106,125.2,4.614244,120.23,2.97,7.12,16,0.283,91,4.117,-0.356,-244.1
"2024-05-03 11:19:03.599","2024-05-03 11:19:04.104",46.122009,9.300154,129.68,4.5477,125.57,0.01,7.34,16,0.2839,91,4.117,-0.3579,-244.1
"2024-05-03 11:19:04.599","2024-05-03 11:19:04.924",46.121984,9.300195,133.73,4.383592,127.96,4.71,6.1,16,0.283,91,4.117,-0.3528,-244.1
"2024-05-03 11:19:05.599","2024-05-03 11:19:06.599",46.121959,9.300236,137.2,4.222863,132.78,4.45,5.83,16,0.2808,91,4.117,-0.356,-244.1
"2024-05-03 11:19:06.599","2024-05-03 11:19:07.499",46.121939,9.300280,133.46,4.140551,126.67,2.35,6.11,16,0.2839,91,4.117,-0.356,-244.1
"2024-05-03 11:19:07.599","2024-05-03 11:19:08.094",46.121920,9.300328,126.99,4.161821,121.69,4.56,5.71,16,0.2849,91,4.117,-0.3599,-244.1
"2024-05-03 11:19:08.599","2024-05-03 11:19:09.572",46.121900,9.300379,124,4.343296,119.22,6,5.74,16,0.2839,91,4.117,-0.3599,-244.1
"2024-05-03 11:19:09.599","2024-05-03 11:19:11.105",46.121880,9.300433,122.3,4.545703,118.62,6.38,6.14,16,0.2839,91,4.117,-0.3599,-244.1
"2024-05-03 11:19:10.599","2024-05-03 11:19:11.105",46.121856,9.300485,123.76,4.751443,120.94,9.44,5.9,16,0.283,91,4.117,-0.3579,-244.1
"2024-05-03 11:19:11.599","2024-05-03 11:19:12.486",46.121835,9.300538,122.87,4.765747,121.23,13.6,6.56,16,0.2808,91,4.117,-0.3538,-244.1
"2024-05-03 11:19:12.599","2024-05-03 11:19:13.443",46.121812,9.300593,123.41,4.855966,120.18,11.47,8.79,16,0.2778,91,4.117,-0.3499,-244.1
"2024-05-03 11:19:13.599","2024-05-03 11:19:14.242",46.121789,9.300646,125.72,4.916153,121.12,-1.01,9.34,16,0.2808,91,4.117,-0.3518,-244.1
"2024-05-03 11:19:14.599","2024-05-03 11:19:15.601",46.121775,9.300704,121.94,4.802845,116.87,-16.8,7.88,16,0.2808,91,4.117,-0.3538,-244.1
"2024-05-03 11:19:15.599","2024-05-03 11:19:17.396",46.121765,9.300762,107.94,4.690838,106.85,-7.33,5.65,16,0.2798,91,4.117,-0.3518,-244.1
"2024-05-03 11:19:16.599","2024-05-03 11:19:17.397",46.121753,9.300827,102.58,4.88187,102.11,2.36,5.58,16,0.2769,91,4.117,-0.3489,-244.1
"2024-05-03 11:19:17.499","2024-05-03 11:19:18.098",46.121734,9.300880,112.49,5.195867,109.54,8.25,3.81,16,0.2749,91,4.117,-0.3459,-244.1
"2024-05-03 11:19:18.599","2024-05-03 11:19:19.665",46.121712,9.300943,119.05,4.880466,118,7.81,5.05,16,0.2739,91,4.117,-0.3418,-244.1
"2024-05-03 11:19:19.599","2024-05-03 11:19:21.213",46.121690,9.301000,119.02,5.01719,117.18,12.72,4.54,16,0.2729,91,4.117,-0.3408,-244.1
"2024-05-03 11:19:20.599","2024-05-03 11:19:21.264",46.121669,9.301062,118.4,5.10136,118.21,13.05,5.47,16,0.2749,91,4.117,-0.3359,-244.1
"2024-05-03 11:19:21.599","2024-05-03 11:19:22.024",46.121649,9.301130,115.03,5.47298,112.81,11.8,7.05,16,0.2749,91,4.117,-0.334,-244.1
"2024-05-03 11:19:22.599","2024-05-03 11:19:23.258",46.121624,9.301198,115.4,5.650719,114.12,12.11,5.75,16,0.2769,91,4.117,-0.3318,-244.1
"2024-05-03 11:19:23.599","2024-05-03 11:19:24.87",46.121599,9.301270,117.37,6.017408,116.72,9.07,6.46,16,0.2759,91,4.117,-0.335,-244.1
"2024-05-03 11:19:24.599","2024-05-03 11:19:26.46",46.121571,9.301339,118.78,6.198746,117.01,8.15,6.81,16,0.2759,91,4.117,-0.3389,-244.1
"2024-05-03 11:19:25.599","2024-05-03 11:19:26.474",46.121540,9.301405,123.3,6.130969,122.61,9.17,5.81,16,0.2769,91,4.117,-0.3369,-244.1
"2024-05-03 11:19:26.599","2024-05-03 11:19:26.987",46.121514,9.301477,121.25,6.156626,121.84,8.93,6.65,16,0.2759,91,4.117,-0.335,-244.1
"2024-05-03 11:19:27.599","2024-05-03 11:19:27.958",46.121486,9.301551,117.92,6.402145,117.26,9.48,5.47,16,0.2739,91,4.117,-0.334,-244.1
