servertime;latitude;longitude;"""HDT - Heading True""";SOG in m/s;SOG in Knoten;"""COG - Course over Ground""";Heel;"""Trim Fore / Aft""";"""GPS Satellites""";"""GPS HAcc""";"""Battery Charge""";"""Battery 1 Voltage""";"""Battery 1 Current""";"""Battery 1 Temperature""";;;;;
"""2024-04-14 14:32:03.057""";47.66432;8.976705;291.66;0.02152981;0.042930441;291.65;-19.89;-12.33;16;0.5688;65;3.91;-0.3638;-225.1;;;;;
"""2024-04-14 14:32:15.07""";47.664326;8.976703;291.66;0.0287807;0.057388716;291.65;-19.86;-12.37;16;0.521;65;3.908;-0.397;-225.1;;;;;
"""2024-04-14 14:34:32.076""";47.664354;8.976685;291.64;0.0193446;0.038573132;291.65;-19.9;-12.26;14;0.4468;64;3.906;-0.3708;-223.1;;;;;
"""2024-04-14 14:34:33.071""";47.664354;8.976685;291.67;0.02147504;0.04282123;291.65;-19.9;-12.28;15;0.449;64;3.906;-0.3699;-223.1;;;;;
"""2024-04-14 13:25:31.06""";47.666797;8.964359;278.85;2.316739;4.619577566;291.66;89.5;8.2;16;0.344;75;3.984;-0.3528;-231.1;;;;;
"""2024-04-14 14:32:50.084""";47.664316;8.976688;291.63;0.01908292;0.038051342;291.66;-19.9;-12.35;16;0.4578;65;3.906;-0.3899;-225.1;;;;;
"""2024-04-14 11:30:36.23""";47.668447;8.971057;268.11;2.342175;4.67029695;291.67;87.32;17.69;14;0.6846;93;4.133;-0.3218;-236.1;;;;;
"""2024-04-14 12:07:37.41""";47.666817;8.974061;275.9;2.441622;4.868594268;291.67;89.97;22.75;16;0.5825;88;4.086;-0.3809;-232.1;;;;;
"""2024-04-14 12:07:37.586""";47.66754;8.969934;275.71;2.527609;5.040052346;291.67;86.17;18.01;16;0.7197;88;4.082;-0.3848;-232.1;;;;;
"""2024-04-14 12:16:43.682""";47.662702;8.954892;275.19;2.945478;5.873283132;291.67;84.76;17.04;16;0.6846;86;4.066;-0.3718;-234.1;;;;;
"""2024-04-14 12:44:46.143""";47.668653;8.975692;277.16;2.896757;5.776133458;291.67;84.25;16.92;13;0.4629;81;4.031;-0.3638;-231.1;;;;;
"""2024-04-14 12:46:13.697""";47.669583;8.972606;276.15;2.563394;5.111407636;291.67;85.93;13.51;13;0.4919;81;4.031;-0.3628;-231.1;;;;;
"""2024-04-14 14:32:24.071""";47.664326;8.976702;291.68;0.02499554;0.049841107;291.67;-19.92;-12.36;16;0.5068;65;3.908;-0.3818;-225.1;;;;;
"""2024-04-14 14:32:29.078""";47.664325;8.976699;291.64;0.02697877;0.053795667;291.67;-19.89;-12.34;16;0.4829;65;3.908;-0.3789;-225.1;;;;;
"""2024-04-14 14:33:22.07""";47.664334;8.976694;291.71;0.02131169;0.04249551;291.67;-19.91;-12.36;16;0.4419;64;3.906;-0.375;-224.1;;;;;
"""2024-04-14 14:32:26.07""";47.664326;8.976701;291.7;0.02364293;0.047144002;291.68;-19.93;-12.36;16;0.4929;65;3.908;-0.375;-225.1;;;;;
"""2024-04-14 14:32:34.097""";47.664327;8.976696;291.68;0.03261758;0.065039455;291.68;-19.89;-12.36;16;0.4619;65;3.906;-0.3799;-225.1;;;;;
"""2024-04-14 12:55:22.058""";47.665201;8.962738;279.13;2.822766;5.628595404;291.7;80.38;15.37;14;0.646;80;4.023;-0.345;-232.1;;;;;
"""2024-04-14 13:21:31.073""";47.669543;8.969337;277.61;3.332448;6.644901312;291.7;84.73;9.88;16;0.4299;76;3.99;-0.3398;-231.1;;;;;
"""2024-04-14 13:26:04.215""";47.666984;8.963743;281.03;2.912885;5.80829269;291.7;81.02;6.47;16;0.4138;75;3.984;-0.3518;-231.1;;;;;
"""2024-04-14 14:32:10.052""";47.664326;8.976703;291.7;0.0193366;0.03855718;291.7;-19.91;-12.37;16;0.5327;65;3.908;-0.3848;-225.1;;;;;
"""2024-04-14 14:33:36.052""";47.664326;8.976691;291.7;0.01913573;0.038156646;291.7;-19.86;-12.38;15;0.4419;64;3.906;-0.3948;-224.1;;;;;
"""2024-04-14 12:15:47.059""";47.662177;8.956727;273.53;2.604816;5.194003104;291.71;85.94;16.41;15;0.6699;86;4.07;-0.3738;-235.1;;;;;
"""2024-04-14 13:05:29.056""";47.661479;8.948219;278.81;3.322361;6.624787834;291.71;89.4;18.77;14;0.7729;78;4.012;-0.3679;-232.1;;;;;
"""2024-04-14 14:33:27.143""";47.664329;8.976689;291.7;0.02085058;0.041576057;291.71;-19.92;-12.35;16;0.4419;64;3.906;-0.386;-224.1;;;;;
"""2024-04-14 11:38:09.098""";47.664651;8.962519;273.92;2.557299;5.099254206;291.72;85.55;18.38;16;0.6606;92;4.125;-0.3108;-237.1;;;;;
"""2024-04-14 14:32:04.059""";47.664321;8.976706;291.7;0.01754566;0.034986046;291.72;-19.9;-12.36;16;0.5576;65;3.908;-0.3669;-225.1;;;;;
"""2024-04-14 14:32:25.076""";47.664326;8.976702;291.71;0.01387209;0.027660947;291.72;-19.93;-12.35;16;0.5029;65;3.908;-0.3799;-225.1;;;;;
"""2024-04-14 14:32:56.089""";47.664319;8.976685;291.72;0.0273711;0.054577973;291.72;-19.9;-12.36;16;0.4468;64;3.906;-0.3799;-224.1;;;;;
"""2024-04-14 14:33:20.103""";47.664335;8.976694;291.71;0.02192534;0.043719128;291.72;-19.91;-12.36;16;0.438;64;3.906;-0.3728;-224.1;;;;;
"""2024-04-14 11:45:46.07""";47.658642;8.953723;273.64;3.423064;6.825589616;291.73;87.22;20.37;16;0.6309;91;4.113;-0.3059;-238.1;;;;;
"""2024-04-14 12:16:34.971""";47.662617;8.955244;275.69;2.710279;5.404296326;291.73;93.82;19.45;16;0.6699;86;4.07;-0.325;-234.1;;;;;
"""2024-04-14 13:50:14.466""";47.662737;8.957925;285.7;2.58251;5.14952494;291.73;81.61;2.8;15;0.626;71;3.961;-0.2979;-232.1;;;;;
"""2024-04-14 14:32:07.073""";47.664325;8.976704;291.7;0.01933925;0.038562465;291.73;-19.91;-12.36;16;0.5439;65;3.908;-0.3789;-225.1;;;;;
"""2024-04-14 14:32:47.075""";47.66432;8.976688;291.72;0.02499619;0.049842403;291.73;-19.89;-12.36;15;0.4639;65;3.906;-0.4038;-224.1;;;;;
"""2024-04-14 14:32:57.093""";47.664319;8.976686;291.72;0.02908567;0.057996826;291.73;-19.91;-12.37;16;0.4438;64;3.906;-0.3779;-224.1;;;;;
"""2024-04-14 11:38:10.062""";47.66466;8.962488;273.73;2.583803;5.152103182;291.74;85.04;18.07;16;0.6606;92;4.125;-0.3098;-237.1;;;;;
"""2024-04-14 11:45:42.066""";47.658602;8.953889;277.63;3.354216;6.688306704;291.74;93.09;21.34;16;0.6187;91;4.113;-0.3118;-238.1;;;;;
"""2024-04-14 13:24:34.098""";47.666336;8.966133;279.02;2.73131;5.44623214;291.74;87.88;7.31;16;0.396;75;3.984;-0.3948;-231.1;;;;;
"""2024-04-14 14:32:16.072""";47.664327;8.976704;291.77;0.01706789;0.034033373;291.74;-19.9;-12.35;16;0.5186;65;3.908;-0.397;-225.1;;;;;
"""2024-04-14 14:33:04.479""";47.66432;8.976691;291.77;0.02143643;0.042744241;291.74;-19.91;-12.35;16;0.449;64;3.906;-0.3738;-224.1;;;;;
"""2024-04-14 14:37:49.08""";47.664431;8.97656;291.67;0.03394468;0.067685692;291.74;88.73;-23.45;14;0.6646;64;3.902;-0.377;-224.1;;;;;
"""2024-04-14 11:46:44.049""";47.659237;8.951471;273.63;2.833874;5.650744756;291.75;82.92;20.79;16;0.6538;91;4.113;-0.3069;-238.1;;;;;
"""2024-04-14 12:07:37.746""";47.668123;8.967792;275.91;3.320791;6.621657254;291.75;81.41;18.71;16;0.7246;87;4.082;-0.3728;-232.1;;;;;
"""2024-04-14 12:54:30.134""";47.664722;8.964486;273.84;2.635641;5.255468154;291.75;86.98;15.3;14;0.626;80;4.023;-0.355;-232.1;;;;;
"""2024-04-14 14:32:52.142""";47.664317;8.976686;291.77;0.03763138;0.075036972;291.75;-19.91;-12.35;16;0.4578;65;3.906;-0.3838;-224.1;;;;;
"""2024-04-14 14:32:54.035""";47.664318;8.976685;291.76;0.02716773;0.054172454;291.75;-19.9;-12.35;15;0.4568;64;3.906;-0.3779;-224.1;;;;;
"""2024-04-14 14:32:59.063""";47.66432;8.976687;291.76;0.02285622;0.045575303;291.75;-19.92;-12.37;16;0.4399;64;3.906;-0.3738;-224.1;;;;;
"""2024-04-14 14:33:32.054""";47.664327;8.976689;291.77;0.03094537;0.061705068;291.75;-19.87;-12.38;16;0.4368;64;3.906;-0.3848;-224.1;;;;;
"""2024-04-14 11:28:26.051""";47.667193;8.975573;270.21;2.727931;5.439494414;291.76;86.56;21.16;15;0.7119;93;4.137;-0.324;-236.1;;;;;
"""2024-04-14 11:46:07.092""";47.65889;8.952878;271.74;3.037088;6.055953472;291.76;84.69;19.93;16;0.6528;91;4.113;-0.3149;-238.1;;;;;
"""2024-04-14 11:46:21.092""";47.659025;8.952358;274.23;3.04384;6.06941696;291.76;87.03;21;16;0.6445;91;4.113;-0.3018;-238.1;;;;;
"""2024-04-14 12:16:43.76""";47.662712;8.954855;275.03;2.921682;5.825833908;291.76;86.06;18.18;16;0.6855;86;4.066;-0.3718;-234.1;;;;;
"""2024-04-14 14:33:31.053""";47.664327;8.976689;291.73;0.02852265;0.056874164;291.76;-19.9;-12.37;16;0.438;64;3.906;-0.3799;-224.1;;;;;
"""2024-04-14 14:34:39.044""";47.664348;8.976686;290.95;0.04703163;0.09378107;291.76;5.55;-13.14;15;0.4309;64;3.906;-0.3838;-223.1;;;;;
"""2024-04-14 12:07:37.593""";47.667848;8.968928;271.1;2.677959;5.339850246;291.77;89.46;17.89;16;0.6748;88;4.082;-0.3718;-232.1;;;;;
"""2024-04-14 12:07:37.756""";47.668582;8.966198;275.04;2.812675;5.60847395;291.77;91.96;19.52;15;0.6758;87;4.082;-0.3618;-233.1;;;;;
"""2024-04-14 14:32:33.064""";47.664326;8.976697;291.77;0.02420954;0.048273823;291.77;-19.87;-12.35;16;0.4658;65;3.908;-0.3828;-225.1;;;;;
"""2024-04-14 14:32:36.074""";47.664327;8.976695;291.76;0.03277301;0.065349382;291.77;-19.9;-12.35;16;0.459;65;3.906;-0.377;-225.1;;;;;
"""2024-04-14 14:33:30.06""";47.664328;8.976689;291.77;0.0222003;0.044267398;291.77;-19.91;-12.37;16;0.438;64;3.906;-0.3828;-224.1;;;;;
"""2024-04-14 12:54:29.458""";47.664714;8.964515;274.02;2.648973;5.282052162;291.78;88.51;15.14;14;0.627;80;4.023;-0.3579;-232.1;;;;;
"""2024-04-14 13:39:59.075""";47.667133;8.969801;281.02;3.133864;6.248924816;291.78;83.17;2.74;16;0.5117;73;3.967;-0.3728;-231.1;;;;;
"""2024-04-14 14:32:35.071""";47.664327;8.976695;291.81;0.03070226;0.061220306;291.78;-19.89;-12.35;15;0.4568;65;3.906;-0.3789;-225.1;;;;;
"""2024-04-14 14:33:00.053""";47.664321;8.976687;291.78;0.02091704;0.041708578;291.78;-19.89;-12.35;16;0.4419;64;3.906;-0.3738;-224.1;;;;;
"""2024-04-14 14:33:19.055""";47.664335;8.976695;291.75;0.02475814;0.049367731;291.78;-19.91;-12.36;16;0.438;64;3.906;-0.3728;-224.1;;;;;
"""2024-04-14 14:33:37.094""";47.664326;8.976692;291.79;0.02558827;0.05102301;291.78;-19.89;-12.37;15;0.4438;64;3.906;-0.3918;-224.1;;;;;
"""2024-04-14 14:33:38.053""";47.664326;8.976692;291.77;0.02484013;0.049531219;291.78;-19.9;-12.37;15;0.449;64;3.906;-0.3879;-223.1;;;;;
"""2024-04-14 12:15:45.717""";47.66109;8.960461;277.96;2.497367;4.979749798;291.79;86.88;15.34;16;0.6196;86;4.074;-0.303;-234.1;;;;;
"""2024-04-14 12:16:45.073""";47.66274;8.954749;275.53;2.792672;5.568587968;291.79;86.79;17.71;16;0.6855;86;4.066;-0.3608;-234.1;;;;;
"""2024-04-14 12:54:27.092""";47.664696;8.964581;274.7;2.74567;5.47486598;291.79;86.98;14.97;14;0.6309;80;4.023;-0.3599;-232.1;;;;;
"""2024-04-14 14:32:27.075""";47.664326;8.976701;291.79;0.02144423;0.042759795;291.79;-19.91;-12.35;16;0.4849;65;3.908;-0.3789;-225.1;;;;;
"""2024-04-14 14:32:53.077""";47.664317;8.976686;291.77;0.02693368;0.053705758;291.79;-19.9;-12.34;16;0.4558;65;3.906;-0.3809;-224.1;;;;;
"""2024-04-14 14:32:55.054""";47.664318;8.976684;291.79;0.03348837;0.06677581;291.79;-19.9;-12.36;16;0.4509;64;3.906;-0.3838;-224.1;;;;;
"""2024-04-14 14:34:31.073""";47.664355;8.976686;291.77;0.02060105;0.041078494;291.79;-19.9;-12.27;15;0.4419;64;3.906;-0.3718;-223.1;;;;;
"""2024-04-14 14:32:11.101""";47.664326;8.976703;291.83;0.03224356;0.064293659;291.81;-19.87;-12.36;16;0.5308;65;3.908;-0.3879;-225.1;;;;;
"""2024-04-14 14:33:35.085""";47.664326;8.976691;291.79;0.02127402;0.042420396;291.81;-19.87;-12.38;15;0.4409;64;3.906;-0.3938;-224.1;;;;;
"""2024-04-14 14:34:35.105""";47.664352;8.976686;291.81;0.03395625;0.067708763;291.81;-19.81;-12.24;14;0.45;64;3.906;-0.3809;-223.1;;;;;
"""2024-04-14 14:37:48.073""";47.664431;8.976559;291.76;0.03258198;0.064968468;291.81;88.79;-22.79;14;0.6567;64;3.902;-0.3779;-224.1;;;;;
"""2024-04-14 14:37:54.115""";47.664435;8.976566;292.1;0.0356902;0.071166259;291.81;89.46;-23.62;14;0.6826;64;3.902;-0.3718;-224.1;;;;;
"""2024-04-14 13:21:27.072""";47.669504;8.969504;275.06;3.362162;6.704151028;291.82;90.24;11.11;16;0.4268;76;3.99;-0.3428;-230.1;;;;;
"""2024-04-14 14:32:06.054""";47.664324;8.976704;291.84;0.02909616;0.058017743;291.82;-19.91;-12.36;15;0.5449;65;3.908;-0.3738;-225.1;;;;;
"""2024-04-14 11:38:25.092""";47.664797;8.962038;274.45;2.314063;4.614241622;291.83;87.92;19.37;16;0.6509;92;4.125;-0.3108;-237.1;;;;;
"""2024-04-14 12:12:24.168""";47.660262;8.962837;267.32;1.593917;3.178270498;291.83;80.43;20.14;16;0.5908;86;4.074;-0.356;-234.1;;;;;
"""2024-04-14 13:06:04.084""";47.661803;8.946974;275.45;2.514732;5.014375608;291.83;87.07;15.85;14;0.7666;78;4.008;-0.3489;-232.1;;;;;
"""2024-04-14 14:32:12.083""";47.664326;8.976703;291.82;0.02560196;0.051050308;291.83;-19.87;-12.35;16;0.5278;65;3.908;-0.3838;-225.1;;;;;
"""2024-04-14 14:32:28.09""";47.664326;8.9767;291.83;0.02581798;0.051481052;291.83;-19.9;-12.35;16;0.4839;65;3.908;-0.3828;-225.1;;;;;
"""2024-04-14 14:33:01.075""";47.664322;8.976688;291.83;0.02740682;0.054649199;291.83;-19.89;-12.36;16;0.4438;64;3.906;-0.3718;-224.1;;;;;
"""2024-04-14 14:33:02.106""";47.664321;8.976689;291.84;0.02317758;0.046216095;291.83;-19.9;-12.35;16;0.4419;64;3.906;-0.3708;-224.1;;;;;
"""2024-04-14 14:33:03.044""";47.66432;8.976691;291.82;0.01772309;0.035339841;291.83;-19.9;-12.35;16;0.4448;64;3.906;-0.3708;-224.1;;;;;
"""2024-04-14 14:33:28.094""";47.664329;8.976689;291.85;0.02282017;0.045503419;291.83;-19.91;-12.37;16;0.4399;64;3.906;-0.3828;-224.1;;;;;
"""2024-04-14 11:45:41.103""";47.65859;8.953931;277.36;3.357522;6.694898868;291.84;91.44;21.59;16;0.6167;91;4.113;-0.3079;-238.1;;;;;
"""2024-04-14 13:40:42.06""";47.667681;8.968045;279;3.552577;7.083838538;291.84;83.19;3.37;15;0.5269;73;3.965;-0.3538;-231.1;;;;;
"""2024-04-14 12:55:03.08""";47.665031;8.963388;276.51;2.395498;4.776623012;291.85;80.95;14.81;14;0.6279;80;4.023;-0.3398;-232.1;;;;;
"""2024-04-14 13:21:42.075""";47.669651;8.968883;275.63;3.365337;6.710481978;291.85;92.24;11.45;16;0.3599;76;3.99;-0.344;-231.1;;;;;
"""2024-04-14 14:32:58.135""";47.664319;8.976687;291.86;0.03216274;0.064132504;291.85;-19.92;-12.35;16;0.4399;64;3.906;-0.376;-224.1;;;;;
"""2024-04-14 14:33:05.069""";47.66432;8.976691;291.85;0.01973526;0.039352108;291.85;-19.91;-12.36;16;0.4558;64;3.906;-0.3828;-224.1;;;;;
"""2024-04-14 14:33:15.113""";47.664335;8.976697;291.86;0.01551449;0.030935893;291.85;-19.92;-12.39;16;0.4419;64;3.906;-0.3789;-224.1;;;;;
"""2024-04-14 14:33:29.08""";47.664328;8.976689;291.85;0.02855934;0.056947324;291.85;-19.9;-12.36;16;0.439;64;3.906;-0.387;-224.1;;;;;
"""2024-04-14 14:33:33.052""";47.664326;8.97669;291.86;0.02385994;0.04757672;291.85;-19.9;-12.36;16;0.4399;64;3.906;-0.3848;-224.1;;;;;
"""2024-04-14 12:07:37.597""";47.668;8.968346;273.3;2.805007;5.593183958;291.86;85.77;17.69;16;0.6899;87;4.082;-0.3569;-232.1;;;;;
"""2024-04-14 11:30:43.255""";47.668506;8.970831;270.51;2.62429;5.23283426;291.87;89.5;19.52;14;0.6758;93;4.133;-0.3188;-236.1;;;;;
"""2024-04-14 12:15:45.822""";47.661705;8.958593;276.79;2.554112;5.092899328;291.87;83.54;15.35;16;0.6387;86;4.074;-0.3069;-234.1;;;;;
"""2024-04-14 12:53:22.072""";47.664168;8.966852;274.33;2.650834;5.285762996;291.87;90.05;16.16;15;0.6416;80;4.023;-0.397;-232.1;;;;;
"""2024-04-14 14:33:24.853""";47.664332;8.976692;291.89;0.01598378;0.031871657;291.87;-19.91;-12.35;16;0.448;64;3.906;-0.3738;-224.1;;;;;
"""2024-04-14 11:46:38.051""";47.659185;8.951682;272.97;2.72411;5.43187534;291.88;88.33;21.79;16;0.6577;91;4.113;-0.3118;-238.1;;;;;
"""2024-04-14 14:33:23.116""";47.664334;8.976693;291.88;0.02599479;0.051833611;291.88;-19.92;-12.35;16;0.449;64;3.906;-0.375;-224.1;;;;;
"""2024-04-14 14:33:26.064""";47.66433;8.97669;291.87;0.0200164;0.039912702;291.88;-19.91;-12.35;16;0.4448;64;3.906;-0.3789;-224.1;;;;;
"""2024-04-14 14:34:30.055""";47.664355;8.976687;291.86;0.02117158;0.042216131;291.88;-19.9;-12.28;15;0.439;64;3.906;-0.3718;-223.1;;;;;
"""2024-04-14 12:07:37.752""";47.668384;8.966829;275.75;2.80953;5.60220282;291.89;87.23;18.61;16;0.6865;87;4.082;-0.3489;-233.1;;;;;
"""2024-04-14 12:54:07.092""";47.664508;8.965258;277.41;2.711678;5.407085932;291.89;86.17;14.66;14;0.6299;80;4.023;-0.3418;-232.1;;;;;
"""2024-04-14 14:33:25.461""";47.664331;8.976691;291.88;0.0205787;0.041033928;291.89;-19.89;-12.35;16;0.4468;64;3.906;-0.3718;-224.1;;;;;
"""2024-04-14 11:30:54.057""";47.668596;8.970465;269.8;2.700471;5.384739174;291.9;90.12;19.37;14;0.6738;93;4.133;-0.334;-236.1;;;;;
"""2024-04-14 12:15:45.719""";47.661145;8.960274;276.51;2.50309;4.99116146;291.9;86.61;15.69;16;0.6216;86;4.074;-0.3088;-234.1;;;;;
"""2024-04-14 12:46:33.55""";47.669734;8.972123;278.31;2.159333;4.305710002;291.9;79.9;16.92;14;0.4348;81;4.031;-0.3518;-231.1;;;;;
"""2024-04-14 13:59:03.715""";47.667593;8.97324;279.64;1.934938;3.858266372;291.9;89.15;7.41;16;0.4639;70;3.943;-0.3518;-230.1;;;;;
"""2024-04-14 14:33:34.066""";47.664326;8.97669;291.89;0.02158827;0.04304701;291.9;-19.89;-12.38;15;0.438;64;3.906;-0.387;-224.1;;;;;
"""2024-04-14 14:34:17.075""";47.66436;8.976694;291.93;0.02706471;0.053967032;291.9;-19.9;-12.39;16;0.4609;64;3.906;-0.377;-223.1;;;;;
"""2024-04-14 12:07:37.594""";47.667882;8.968761;274.8;2.457837;4.900926978;291.92;86.2;18.01;16;0.6958;87;4.082;-0.3718;-232.1;;;;;
"""2024-04-14 14:32:37.053""";47.664326;8.976694;291.94;0.02477244;0.049396245;291.92;-19.87;-12.36;16;0.459;65;3.906;-0.375;-224.1;;;;;
"""2024-04-14 14:32:48.089""";47.664318;8.976687;291.93;0.02581059;0.051466316;291.92;-19.92;-12.35;16;0.459;65;3.906;-0.3999;-224.1;;;;;
"""2024-04-14 14:34:16.068""";47.664359;8.976693;291.89;0.02173502;0.04333963;291.92;-19.91;-12.4;16;0.4668;64;3.906;-0.375;-223.1;;;;;
"""2024-04-14 11:28:27.086""";47.667203;8.975539;270.79;2.754836;5.493142984;291.93;84.69;20.85;14;0.7129;93;4.137;-0.3218;-236.1;;;;;
"""2024-04-14 13:21:41.153""";47.66964;8.968924;275.4;3.435076;6.849541544;291.93;87.43;10.5;16;0.366;76;3.99;-0.3459;-231.1;;;;;
"""2024-04-14 14:32:18.059""";47.664327;8.976704;291.88;0.02641083;0.052663195;291.93;-19.9;-12.33;16;0.5239;65;3.908;-0.3909;-225.1;;;;;
"""2024-04-14 14:34:27.061""";47.664356;8.976688;291.93;0.04531122;0.090350573;291.93;-19.9;-12.26;15;0.4329;64;3.906;-0.3689;-223.1;;;;;
"""2024-04-14 12:07:37.586""";47.667523;8.969997;273.64;2.485893;4.956870642;291.94;86.37;17.19;16;0.7075;88;4.082;-0.3728;-232.1;;;;;
"""2024-04-14 12:54:44.133""";47.664861;8.964007;277.05;2.72115;5.4259731;291.94;85.36;14.17;14;0.627;80;4.023;-0.3398;-232.1;;;;;
"""2024-04-14 11:46:18.053""";47.658994;8.95247;273.04;3.017681;6.017255914;291.95;80.11;19.83;16;0.6499;91;4.113;-0.3069;-238.1;;;;;
"""2024-04-14 13:39:48.094""";47.66703;8.970241;275.41;3.179855;6.34063087;291.95;86.53;5.47;16;0.4739;73;3.967;-0.3579;-231.1;;;;;
"""2024-04-14 14:32:49.081""";47.664316;8.976688;291.94;0.02466702;0.049186038;291.95;-19.93;-12.35;16;0.4539;65;3.906;-0.3948;-224.1;;;;;
"""2024-04-14 14:33:06.059""";47.66432;8.976692;291.95;0.0254973;0.050841616;291.95;-19.87;-12.39;16;0.459;64;3.906;-0.3918;-224.1;;;;;
"""2024-04-14 14:34:26.057""";47.664356;8.976689;291.95;0.05582773;0.111320494;291.95;-19.9;-12.27;16;0.4309;64;3.906;-0.3728;-223.1;;;;;
"""2024-04-14 12:15:50.338""";47.662202;8.956631;273.44;2.590494;5.165445036;291.96;88.06;17.73;16;0.6807;86;4.07;-0.4058;-235.1;;;;;
"""2024-04-14 12:46:02.113""";47.669476;8.972996;273.34;2.608309;5.200968146;291.96;80.91;14.21;14;0.4558;81;4.031;-0.3909;-231.1;;;;;
"""2024-04-14 12:46:19.086""";47.669631;8.972414;273.4;2.299399;4.585001606;291.96;86.66;21.84;14;0.469;81;4.031;-0.3728;-231.1;;;;;
"""2024-04-14 14:33:39.062""";47.664326;8.976692;292.07;0.02480365;0.049458478;291.96;-19.91;-12.37;15;0.4529;64;3.906;-0.3848;-224.1;;;;;
"""2024-04-14 14:34:25.054""";47.664357;8.976689;291.96;0.05349563;0.106670286;291.96;-19.95;-12.35;15;0.4338;64;3.906;-0.366;-223.1;;;;;
"""2024-04-14 14:34:29.055""";47.664355;8.976687;291.96;0.01667123;0.033242433;291.96;-19.9;-12.31;16;0.4358;64;3.906;-0.3738;-223.1;;;;;
"""2024-04-14 12:46:13.671""";47.669566;8.972671;275.16;2.919453;5.821389282;291.97;88.56;14.54;13;0.4829;81;4.031;-0.3699;-231.1;;;;;
"""2024-04-14 13:25:07.069""";47.666654;8.965046;274.94;2.567827;5.120247038;291.98;88.72;8.2;16;0.356;75;3.984;-0.355;-231.1;;;;;
"""2024-04-14 14:33:14.075""";47.664334;8.976697;291.97;0.02074502;0.04136557;291.98;-19.91;-12.37;16;0.4468;64;3.906;-0.3818;-224.1;;;;;
"""2024-04-14 14:33:48.05""";47.664328;8.976688;291.95;0.03437272;0.068539204;291.98;-19.92;-12.39;15;0.4648;64;3.906;-0.375;-224.1;;;;;
"""2024-04-14 14:33:49.08""";47.664328;8.976689;292;0.04748135;0.094677812;291.98;-19.93;-12.4;15;0.4639;64;3.906;-0.3728;-223.1;;;;;
"""2024-04-14 14:34:34.074""";47.664353;8.976685;292;0.02285751;0.045577875;291.98;-19.91;-12.31;15;0.4509;64;3.906;-0.375;-223.1;;;;;
"""2024-04-14 12:07:37.588""";47.667623;8.96967;277.78;2.694756;5.373343464;291.99;83.67;16.07;16;0.6558;88;4.082;-0.3518;-232.1;;;;;
"""2024-04-14 12:46:59.133""";47.669923;8.971542;277.95;2.743872;5.471280768;291.99;86.33;17.53;13;0.4519;81;4.031;-0.3628;-231.1;;;;;
"""2024-04-14 12:54:19.055""";47.66462;8.964855;276.64;2.732546;5.448696724;291.99;90.68;16.83;14;0.6279;80;4.023;-0.3359;-231.1;;;;;
"""2024-04-14 14:32:38.054""";47.664325;8.976693;291.97;0.02132593;0.042523904;291.99;-19.87;-12.36;16;0.4568;65;3.906;-0.3789;-225.1;;;;;
"""2024-04-14 14:33:52.15""";47.66433;8.976689;291.98;0.03853448;0.076837753;291.99;-19.93;-12.41;16;0.481;64;3.906;-0.375;-223.1;;;;;
"""2024-04-14 14:34:07.28""";47.664349;8.976694;292;0.02376472;0.047386852;291.99;-19.92;-12.41;16;0.5088;64;3.906;-0.3828;-223.1;;;;;
"""2024-04-14 11:38:24.05""";47.664789;8.962067;273.56;2.280937;4.548188378;292;88.01;18.94;16;0.6509;92;4.125;-0.3098;-237.1;;;;;
"""2024-04-14 12:15:45.834""";47.661997;8.957484;274.91;2.532264;5.049334416;292;91.3;16.28;16;0.6479;86;4.074;-0.323;-235.1;;;;;
"""2024-04-14 13:27:24.965""";47.667922;8.960727;277;2.851274;5.685440356;292;84.76;7.49;16;0.3499;75;3.984;-0.3059;-231.1;;;;;
"""2024-04-14 13:27:24.967""";47.66799;8.960487;278.83;2.818544;5.620176736;292;85.98;8.01;16;0.3679;75;3.984;-0.3318;-231.1;;;;;
"""2024-04-14 11:30:53.108""";47.668587;8.970499;269.77;2.695859;5.375542846;292.01;89.24;18.97;14;0.6758;93;4.133;-0.334;-236.1;;;;;
"""2024-04-14 12:07:37.783""";47.668811;8.965404;275.47;2.819779;5.622639326;292.01;84.75;18.56;16;0.646;87;4.078;-0.3618;-233.1;;;;;
"""2024-04-14 12:16:34.969""";47.662519;8.955548;276.16;2.84532;5.67356808;292.01;84.94;17.03;16;0.6787;86;4.07;-0.3408;-234.1;;;;;
"""2024-04-14 12:56:29.086""";47.665817;8.960593;276.59;2.593631;5.171700214;292.01;87.38;15.36;14;0.6558;79;4.02;-0.3579;-232.1;;;;;
"""2024-04-14 14:33:16.098""";47.664335;8.976697;292.03;0.01682216;0.033543387;292.01;-19.93;-12.38;16;0.438;64;3.906;-0.376;-224.1;;;;;
"""2024-04-14 14:33:18.095""";47.664335;8.976696;292.01;0.02064207;0.041160288;292.01;-19.93;-12.35;16;0.4358;64;3.906;-0.376;-224.1;;;;;
"""2024-04-14 12:15:45.818""";47.661557;8.9591;278.8;2.575442;5.135431348;292.03;85.38;16.03;16;0.6309;86;4.074;-0.3079;-234.1;;;;;
"""2024-04-14 12:54:01.06""";47.664454;8.96546;276.3;2.756947;5.497352318;292.03;85.73;14.81;14;0.6279;80;4.023;-0.344;-232.1;;;;;
